,nfetPhig,pfetPhig,capacitance,voltage,finsNumber,tphL,tplH,energy,temperature,finLength,finHeight
7257,0.8013,0.2451,4e-15,0.7,2,3.796296e-11,3.81204e-11,-2.628453e-14,0.0,2.1e-08,3.2e-08
7258,-1.3209,0.8362,4e-15,0.7,2,3.549806e-11,2.775987e-11,-2.602307e-14,0.0,2.1e-08,3.2e-08
7259,-2.4502,-1.2897,4e-15,0.7,2,4.903308e-11,2.424146e-11,-2.684936e-14,0.0,2.1e-08,3.2e-08
7260,0.0,0.0,4e-15,0.7,2,3.861863e-11,3.250117e-11,-2.542347e-14,-25.0,2.1e-08,3.2e-08
7261,-0.8014,-0.8294,4e-15,0.7,2,4.591432e-11,2.898364e-11,-2.642739e-14,-25.0,2.1e-08,3.2e-08
7262,-0.2677,0.215,4e-15,0.7,2,3.766968e-11,3.123224e-11,-2.62184e-14,-25.0,2.1e-08,3.2e-08
7263,1.6757,0.8946,4e-15,0.7,2,3.437216e-11,4.562547e-11,-2.593969e-14,-25.0,2.1e-08,3.2e-08
7264,0.2014,1.0447,4e-15,0.7,2,3.39924e-11,3.354318e-11,-2.596911e-14,-25.0,2.1e-08,3.2e-08
7265,-1.7987,2.7742,4e-15,0.7,2,2.835033e-11,2.549447e-11,-2.62352e-14,-25.0,2.1e-08,3.2e-08
7266,0.656,-1.2719,4e-15,0.7,2,4.788648e-11,3.614421e-11,-2.56289e-14,-25.0,2.1e-08,3.2e-08
7267,-0.4937,0.4482,4e-15,0.7,2,3.627059e-11,3.02439e-11,-2.596271e-14,-25.0,2.1e-08,3.2e-08
7268,0.3209,1.4379,4e-15,0.7,2,3.256089e-11,3.419543e-11,-2.618602e-14,-25.0,2.1e-08,3.2e-08
7269,-0.5189,-0.378,4e-15,0.7,2,4.37151e-11,3.013255e-11,-2.609494e-14,-25.0,2.1e-08,3.2e-08
7270,0.5518,0.3415,4e-15,0.7,2,3.684931e-11,3.551841e-11,-2.598226e-14,-25.0,2.1e-08,3.2e-08
7271,0.29,-0.1841,4e-15,0.7,2,3.956483e-11,3.401297e-11,-2.553755e-14,-25.0,2.1e-08,3.2e-08
7272,0.8485,-0.7446,4e-15,0.7,2,4.544465e-11,3.738778e-11,-2.641264e-14,-25.0,2.1e-08,3.2e-08
7273,-1.2438,0.6697,4e-15,0.7,2,3.565286e-11,2.729027e-11,-2.614771e-14,-25.0,2.1e-08,3.2e-08
7274,0.6131,-1.1911,4e-15,0.7,2,4.724538e-11,3.587976e-11,-2.562808e-14,-25.0,2.1e-08,3.2e-08
7275,0.3824,0.9694,4e-15,0.7,2,3.424396e-11,3.4536e-11,-2.596371e-14,-25.0,2.1e-08,3.2e-08
7276,-1.8849,0.6073,4e-15,0.7,2,3.56689e-11,2.522611e-11,-2.596914e-14,-25.0,2.1e-08,3.2e-08
7277,0.8013,0.2451,4e-15,0.7,2,3.788515e-11,3.708295e-11,-2.567598e-14,-25.0,2.1e-08,3.2e-08
7278,-1.3209,0.8362,4e-15,0.7,2,3.489068e-11,2.700692e-11,-2.600308e-14,-25.0,2.1e-08,3.2e-08
7279,-2.4502,-1.2897,4e-15,0.7,2,4.843403e-11,2.369199e-11,-2.68415e-14,-25.0,2.1e-08,3.2e-08
7280,0.0,0.0,4e-15,0.7,3,2.852129e-11,2.41778e-11,-2.626974e-14,50.0,2.1e-08,3.2e-08
7281,-0.8014,-0.8294,4e-15,0.7,3,3.144985e-11,2.163616e-11,-2.595082e-14,50.0,2.1e-08,3.2e-08
7282,-0.2677,0.215,4e-15,0.7,3,2.757977e-11,2.32262e-11,-2.608694e-14,50.0,2.1e-08,3.2e-08
7283,1.6757,0.8946,4e-15,0.7,3,2.684717e-11,3.269459e-11,-2.613702e-14,50.0,2.1e-08,3.2e-08
7284,0.2014,1.0447,4e-15,0.7,3,2.510491e-11,2.495963e-11,-2.632663e-14,50.0,2.1e-08,3.2e-08
7285,-1.7987,2.7742,4e-15,0.7,3,2.082535e-11,1.94427e-11,-2.653961e-14,50.0,2.1e-08,3.2e-08
7286,0.656,-1.2719,4e-15,0.7,3,3.321095e-11,2.68979e-11,-2.594057e-14,50.0,2.1e-08,3.2e-08
7287,-0.4937,0.4482,4e-15,0.7,3,2.680028e-11,2.252299e-11,-2.615762e-14,50.0,2.1e-08,3.2e-08
7288,0.3209,1.4379,4e-15,0.7,3,2.456277e-11,2.544793e-11,-2.622102e-14,50.0,2.1e-08,3.2e-08
7289,-0.5189,-0.378,4e-15,0.7,3,3.181147e-11,2.244162e-11,-2.619397e-14,50.0,2.1e-08,3.2e-08
7290,0.5518,0.3415,4e-15,0.7,3,2.648541e-11,2.643348e-11,-2.571848e-14,50.0,2.1e-08,3.2e-08
7291,0.29,-0.1841,4e-15,0.7,3,2.88052e-11,2.530931e-11,-2.612276e-14,50.0,2.1e-08,3.2e-08
7292,0.8485,-0.7446,4e-15,0.7,3,3.065821e-11,2.784799e-11,-2.618502e-14,50.0,2.1e-08,3.2e-08
7293,-1.2438,0.6697,4e-15,0.7,3,2.543435e-11,2.057096e-11,-2.581089e-14,50.0,2.1e-08,3.2e-08
7294,0.6131,-1.1911,4e-15,0.7,3,3.282067e-11,2.670103e-11,-2.592646e-14,50.0,2.1e-08,3.2e-08
7295,0.3824,0.9694,4e-15,0.7,3,2.599489e-11,2.570153e-11,-2.58652e-14,50.0,2.1e-08,3.2e-08
7296,-1.8849,0.6073,4e-15,0.7,3,2.603318e-11,1.926328e-11,-2.605427e-14,50.0,2.1e-08,3.2e-08
7297,0.8013,0.2451,4e-15,0.7,3,2.670096e-11,2.761733e-11,-2.600887e-14,50.0,2.1e-08,3.2e-08
7298,-1.3209,0.8362,4e-15,0.7,3,2.514688e-11,2.040298e-11,-2.581322e-14,50.0,2.1e-08,3.2e-08
7299,-2.4502,-1.2897,4e-15,0.7,3,3.319856e-11,1.820544e-11,-2.596019e-14,50.0,2.1e-08,3.2e-08
7300,0.0,0.0,4e-15,0.7,3,2.951767e-11,2.598999e-11,-2.613821e-14,100.0,2.1e-08,3.2e-08
7301,-0.8014,-0.8294,4e-15,0.7,3,3.288472e-11,2.306064e-11,-2.626926e-14,100.0,2.1e-08,3.2e-08
7302,-0.2677,0.215,4e-15,0.7,3,2.839814e-11,2.493166e-11,-2.616137e-14,100.0,2.1e-08,3.2e-08
7303,1.6757,0.8946,4e-15,0.7,3,2.606925e-11,3.542293e-11,-2.589151e-14,100.0,2.1e-08,3.2e-08
7304,0.2014,1.0447,4e-15,0.7,3,2.55232e-11,2.685627e-11,-2.585191e-14,100.0,2.1e-08,3.2e-08
7305,-1.7987,2.7742,4e-15,0.7,3,2.16271e-11,2.054274e-11,-2.666696e-14,100.0,2.1e-08,3.2e-08
7306,0.656,-1.2719,4e-15,0.7,3,3.514947e-11,2.904316e-11,-2.603103e-14,100.0,2.1e-08,3.2e-08
7307,-0.4937,0.4482,4e-15,0.7,3,2.716799e-11,2.41047e-11,-2.615951e-14,100.0,2.1e-08,3.2e-08
7308,0.3209,1.4379,4e-15,0.7,3,2.443436e-11,2.741256e-11,-2.618866e-14,100.0,2.1e-08,3.2e-08
7309,-0.5189,-0.378,4e-15,0.7,3,3.04021e-11,2.401056e-11,-2.614421e-14,100.0,2.1e-08,3.2e-08
7310,0.5518,0.3415,4e-15,0.7,3,2.763529e-11,2.852653e-11,-2.61163e-14,100.0,2.1e-08,3.2e-08
7311,0.29,-0.1841,4e-15,0.7,3,2.982347e-11,2.725187e-11,-2.615136e-14,100.0,2.1e-08,3.2e-08
7312,0.8485,-0.7446,4e-15,0.7,3,3.239808e-11,3.00711e-11,-2.597449e-14,100.0,2.1e-08,3.2e-08
7313,-1.2438,0.6697,4e-15,0.7,3,2.703984e-11,2.183005e-11,-2.610182e-14,100.0,2.1e-08,3.2e-08
7314,0.6131,-1.1911,4e-15,0.7,3,3.7259e-11,2.882426e-11,-2.60698e-14,100.0,2.1e-08,3.2e-08
7315,0.3824,0.9694,4e-15,0.7,3,2.568098e-11,2.770278e-11,-2.583524e-14,100.0,2.1e-08,3.2e-08
7316,-1.8849,0.6073,4e-15,0.7,3,2.705869e-11,2.034527e-11,-2.611253e-14,100.0,2.1e-08,3.2e-08
7317,0.8013,0.2451,4e-15,0.7,3,2.837974e-11,2.982107e-11,-2.608779e-14,100.0,2.1e-08,3.2e-08
7318,-1.3209,0.8362,4e-15,0.7,3,2.763882e-11,2.163319e-11,-2.590869e-14,100.0,2.1e-08,3.2e-08
7319,-2.4502,-1.2897,4e-15,0.7,3,3.634423e-11,1.921916e-11,-2.612312e-14,100.0,2.1e-08,3.2e-08
7320,0.0,0.0,4e-15,0.7,3,2.992553e-11,2.702385e-11,-2.617393e-14,125.0,2.1e-08,3.2e-08
7321,-0.8014,-0.8294,4e-15,0.7,3,3.329714e-11,2.392099e-11,-2.596021e-14,125.0,2.1e-08,3.2e-08
7322,-0.2677,0.215,4e-15,0.7,3,2.919844e-11,2.590552e-11,-2.610087e-14,125.0,2.1e-08,3.2e-08
7323,1.6757,0.8946,4e-15,0.7,3,2.669777e-11,3.699647e-11,-2.591498e-14,125.0,2.1e-08,3.2e-08
7324,0.2014,1.0447,4e-15,0.7,3,2.607823e-11,2.797467e-11,-2.586405e-14,125.0,2.1e-08,3.2e-08
7325,-1.7987,2.7742,4e-15,0.7,3,2.204269e-11,2.117032e-11,-2.666207e-14,125.0,2.1e-08,3.2e-08
7326,0.656,-1.2719,4e-15,0.7,3,3.599282e-11,3.025453e-11,-2.617728e-14,125.0,2.1e-08,3.2e-08
7327,-0.4937,0.4482,4e-15,0.7,3,2.78764e-11,2.50303e-11,-2.616478e-14,125.0,2.1e-08,3.2e-08
7328,0.3209,1.4379,4e-15,0.7,3,2.492423e-11,2.855477e-11,-2.620796e-14,125.0,2.1e-08,3.2e-08
7329,-0.5189,-0.378,4e-15,0.7,3,3.124228e-11,2.493046e-11,-2.616257e-14,125.0,2.1e-08,3.2e-08
7330,0.5518,0.3415,4e-15,0.7,3,2.878615e-11,2.971118e-11,-2.619122e-14,125.0,2.1e-08,3.2e-08
7331,0.29,-0.1841,4e-15,0.7,3,3.048608e-11,2.839008e-11,-2.61629e-14,125.0,2.1e-08,3.2e-08
7332,0.8485,-0.7446,4e-15,0.7,3,3.321272e-11,3.13406e-11,-2.617879e-14,125.0,2.1e-08,3.2e-08
7333,-1.2438,0.6697,4e-15,0.7,3,2.795513e-11,2.252437e-11,-2.612789e-14,125.0,2.1e-08,3.2e-08
7334,0.6131,-1.1911,4e-15,0.7,3,3.555861e-11,3.002392e-11,-2.614982e-14,125.0,2.1e-08,3.2e-08
7335,0.3824,0.9694,4e-15,0.7,3,2.62623e-11,2.885308e-11,-2.58615e-14,125.0,2.1e-08,3.2e-08
7336,-1.8849,0.6073,4e-15,0.7,3,2.753586e-11,2.0958e-11,-2.618248e-14,125.0,2.1e-08,3.2e-08
7337,0.8013,0.2451,4e-15,0.7,3,2.907833e-11,3.107632e-11,-2.621594e-14,125.0,2.1e-08,3.2e-08
7338,-1.3209,0.8362,4e-15,0.7,3,2.805185e-11,2.230164e-11,-2.642855e-14,125.0,2.1e-08,3.2e-08
7339,-2.4502,-1.2897,4e-15,0.7,3,3.73516e-11,1.977465e-11,-2.624968e-14,125.0,2.1e-08,3.2e-08
7340,0.0,0.0,4e-15,0.7,3,2.852922e-11,2.504332e-11,-2.615712e-14,75.0,2.1e-08,3.2e-08
7341,-0.8014,-0.8294,4e-15,0.7,3,3.213872e-11,2.232378e-11,-2.612613e-14,75.0,2.1e-08,3.2e-08
7342,-0.2677,0.215,4e-15,0.7,3,2.776827e-11,2.404028e-11,-2.609201e-14,75.0,2.1e-08,3.2e-08
7343,1.6757,0.8946,4e-15,0.7,3,2.579618e-11,3.399216e-11,-2.602026e-14,75.0,2.1e-08,3.2e-08
7344,0.2014,1.0447,4e-15,0.7,3,2.612279e-11,2.58654e-11,-2.590331e-14,75.0,2.1e-08,3.2e-08
7345,-1.7987,2.7742,4e-15,0.7,3,2.121235e-11,1.997044e-11,-2.659001e-14,75.0,2.1e-08,3.2e-08
7346,0.656,-1.2719,4e-15,0.7,3,3.389918e-11,2.792874e-11,-2.596352e-14,75.0,2.1e-08,3.2e-08
7347,-0.4937,0.4482,4e-15,0.7,3,2.721103e-11,2.325886e-11,-2.606257e-14,75.0,2.1e-08,3.2e-08
7348,0.3209,1.4379,4e-15,0.7,3,2.394411e-11,2.637836e-11,-2.617292e-14,75.0,2.1e-08,3.2e-08
7349,-0.5189,-0.378,4e-15,0.7,3,3.056083e-11,2.317015e-11,-2.6124e-14,75.0,2.1e-08,3.2e-08
7350,0.5518,0.3415,4e-15,0.7,3,2.701488e-11,2.742802e-11,-2.612019e-14,75.0,2.1e-08,3.2e-08
7351,0.29,-0.1841,4e-15,0.7,3,2.916941e-11,2.623267e-11,-2.615703e-14,75.0,2.1e-08,3.2e-08
7352,0.8485,-0.7446,4e-15,0.7,3,3.168105e-11,2.891169e-11,-2.594534e-14,75.0,2.1e-08,3.2e-08
7353,-1.2438,0.6697,4e-15,0.7,3,2.599348e-11,2.11667e-11,-2.58373e-14,75.0,2.1e-08,3.2e-08
7354,0.6131,-1.1911,4e-15,0.7,3,3.348533e-11,2.771739e-11,-2.595076e-14,75.0,2.1e-08,3.2e-08
7355,0.3824,0.9694,4e-15,0.7,3,2.516265e-11,2.66446e-11,-2.582543e-14,75.0,2.1e-08,3.2e-08
7356,-1.8849,0.6073,4e-15,0.7,3,2.650628e-11,1.978354e-11,-2.608289e-14,75.0,2.1e-08,3.2e-08
7357,0.8013,0.2451,4e-15,0.7,3,2.778294e-11,2.867349e-11,-2.618333e-14,75.0,2.1e-08,3.2e-08
7358,-1.3209,0.8362,4e-15,0.7,3,2.551262e-11,2.098601e-11,-2.583512e-14,75.0,2.1e-08,3.2e-08
7359,-2.4502,-1.2897,4e-15,0.7,3,3.584804e-11,1.86976e-11,-2.6405e-14,75.0,2.1e-08,3.2e-08
7360,0.0,0.0,4e-15,0.7,3,2.777265e-11,2.338837e-11,-2.604223e-14,25.0,2.1e-08,3.2e-08
7361,-0.8014,-0.8294,4e-15,0.7,3,3.03176e-11,2.102131e-11,-2.61233e-14,25.0,2.1e-08,3.2e-08
7362,-0.2677,0.215,4e-15,0.7,3,2.654659e-11,2.251512e-11,-2.603191e-14,25.0,2.1e-08,3.2e-08
7363,1.6757,0.8946,4e-15,0.7,3,2.43434e-11,3.152202e-11,-2.618464e-14,25.0,2.1e-08,3.2e-08
7364,0.2014,1.0447,4e-15,0.7,3,2.539274e-11,2.413337e-11,-2.611511e-14,25.0,2.1e-08,3.2e-08
7365,-1.7987,2.7742,4e-15,0.7,3,2.046504e-11,1.895221e-11,-2.647724e-14,25.0,2.1e-08,3.2e-08
7366,0.656,-1.2719,4e-15,0.7,3,3.255762e-11,2.598535e-11,-2.591023e-14,25.0,2.1e-08,3.2e-08
7367,-0.4937,0.4482,4e-15,0.7,3,2.667023e-11,2.184021e-11,-2.645121e-14,25.0,2.1e-08,3.2e-08
7368,0.3209,1.4379,4e-15,0.7,3,2.405003e-11,2.459943e-11,-2.626272e-14,25.0,2.1e-08,3.2e-08
7369,-0.5189,-0.378,4e-15,0.7,3,2.887494e-11,2.176478e-11,-2.610352e-14,25.0,2.1e-08,3.2e-08
7370,0.5518,0.3415,4e-15,0.7,3,2.736701e-11,2.554111e-11,-2.644245e-14,25.0,2.1e-08,3.2e-08
7371,0.29,-0.1841,4e-15,0.7,3,2.833081e-11,2.446715e-11,-2.622508e-14,25.0,2.1e-08,3.2e-08
7372,0.8485,-0.7446,4e-15,0.7,3,3.000916e-11,2.687061e-11,-2.611935e-14,25.0,2.1e-08,3.2e-08
7373,-1.2438,0.6697,4e-15,0.7,3,2.513257e-11,2.003083e-11,-2.584305e-14,25.0,2.1e-08,3.2e-08
7374,0.6131,-1.1911,4e-15,0.7,3,3.21583e-11,2.579709e-11,-2.589587e-14,25.0,2.1e-08,3.2e-08
7375,0.3824,0.9694,4e-15,0.7,3,2.507642e-11,2.484165e-11,-2.680002e-14,25.0,2.1e-08,3.2e-08
7376,-1.8849,0.6073,4e-15,0.7,3,2.541776e-11,1.877811e-11,-2.58701e-14,25.0,2.1e-08,3.2e-08
7377,0.8013,0.2451,4e-15,0.7,3,2.620476e-11,2.665483e-11,-2.581893e-14,25.0,2.1e-08,3.2e-08
7378,-1.3209,0.8362,4e-15,0.7,3,2.466758e-11,1.987232e-11,-2.584251e-14,25.0,2.1e-08,3.2e-08
7379,-2.4502,-1.2897,4e-15,0.7,3,3.239638e-11,1.773961e-11,-2.610002e-14,25.0,2.1e-08,3.2e-08
7380,0.0,0.0,4e-15,0.7,3,2.671858e-11,2.276718e-11,-2.602018e-14,0.0,2.1e-08,3.2e-08
7381,-0.8014,-0.8294,4e-15,0.7,3,2.985339e-11,2.05275e-11,-2.610911e-14,0.0,2.1e-08,3.2e-08
7382,-0.2677,0.215,4e-15,0.7,3,2.647666e-11,2.192493e-11,-2.619237e-14,0.0,2.1e-08,3.2e-08
7383,1.6757,0.8946,4e-15,0.7,3,2.39444e-11,3.059715e-11,-2.575188e-14,0.0,2.1e-08,3.2e-08
7384,0.2014,1.0447,4e-15,0.7,3,2.399946e-11,2.346101e-11,-2.65686e-14,0.0,2.1e-08,3.2e-08
7385,-1.7987,2.7742,4e-15,0.7,3,2.019571e-11,1.854301e-11,-2.629839e-14,0.0,2.1e-08,3.2e-08
7386,0.656,-1.2719,4e-15,0.7,3,3.273665e-11,2.524741e-11,-2.568161e-14,0.0,2.1e-08,3.2e-08
7387,-0.4937,0.4482,4e-15,0.7,3,2.499981e-11,2.129255e-11,-2.573414e-14,0.0,2.1e-08,3.2e-08
7388,0.3209,1.4379,4e-15,0.7,3,2.262017e-11,2.390979e-11,-2.649318e-14,0.0,2.1e-08,3.2e-08
7389,-0.5189,-0.378,4e-15,0.7,3,2.782482e-11,2.122212e-11,-2.637633e-14,0.0,2.1e-08,3.2e-08
7390,0.5518,0.3415,4e-15,0.7,3,2.65503e-11,2.481815e-11,-2.672718e-14,0.0,2.1e-08,3.2e-08
7391,0.29,-0.1841,4e-15,0.7,3,2.925098e-11,2.378242e-11,-2.61247e-14,0.0,2.1e-08,3.2e-08
7392,0.8485,-0.7446,4e-15,0.7,3,2.960068e-11,2.610276e-11,-2.611154e-14,0.0,2.1e-08,3.2e-08
7393,-1.2438,0.6697,4e-15,0.7,3,2.476978e-11,1.958881e-11,-2.582676e-14,0.0,2.1e-08,3.2e-08
7394,0.6131,-1.1911,4e-15,0.7,3,3.221826e-11,2.506556e-11,-2.591057e-14,0.0,2.1e-08,3.2e-08
7395,0.3824,0.9694,4e-15,0.7,3,2.529023e-11,2.414327e-11,-2.625618e-14,0.0,2.1e-08,3.2e-08
7396,-1.8849,0.6073,4e-15,0.7,3,2.498844e-11,1.837245e-11,-2.584517e-14,0.0,2.1e-08,3.2e-08
7397,0.8013,0.2451,4e-15,0.7,3,2.583427e-11,2.589403e-11,-2.578928e-14,0.0,2.1e-08,3.2e-08
7398,-1.3209,0.8362,4e-15,0.7,3,2.431073e-11,1.943657e-11,-2.582566e-14,0.0,2.1e-08,3.2e-08
7399,-2.4502,-1.2897,4e-15,0.7,3,3.243822e-11,1.734621e-11,-2.605443e-14,0.0,2.1e-08,3.2e-08
7400,0.0,0.0,4e-15,0.7,3,2.645417e-11,2.21891e-11,-2.60125e-14,-25.0,2.1e-08,3.2e-08
7401,-0.8014,-0.8294,4e-15,0.7,3,2.940704e-11,2.007819e-11,-2.609178e-14,-25.0,2.1e-08,3.2e-08
7402,-0.2677,0.215,4e-15,0.7,3,2.645122e-11,2.139254e-11,-2.67329e-14,-25.0,2.1e-08,3.2e-08
7403,1.6757,0.8946,4e-15,0.7,3,2.347393e-11,2.976395e-11,-2.605105e-14,-25.0,2.1e-08,3.2e-08
7404,0.2014,1.0447,4e-15,0.7,3,2.331758e-11,2.286496e-11,-2.615158e-14,-25.0,2.1e-08,3.2e-08
7405,-1.7987,2.7742,4e-15,0.7,3,1.992456e-11,1.815799e-11,-2.631363e-14,-25.0,2.1e-08,3.2e-08
7406,0.656,-1.2719,4e-15,0.7,3,3.224634e-11,2.457524e-11,-2.56889e-14,-25.0,2.1e-08,3.2e-08
7407,-0.4937,0.4482,4e-15,0.7,3,2.469803e-11,2.079902e-11,-2.572604e-14,-25.0,2.1e-08,3.2e-08
7408,0.3209,1.4379,4e-15,0.7,3,2.257746e-11,2.328046e-11,-2.645256e-14,-25.0,2.1e-08,3.2e-08
7409,-0.5189,-0.378,4e-15,0.7,3,2.740554e-11,2.073294e-11,-2.609516e-14,-25.0,2.1e-08,3.2e-08
7410,0.5518,0.3415,4e-15,0.7,3,2.66809e-11,2.415909e-11,-2.635186e-14,-25.0,2.1e-08,3.2e-08
7411,0.29,-0.1841,4e-15,0.7,3,2.706549e-11,2.317163e-11,-2.602983e-14,-25.0,2.1e-08,3.2e-08
7412,0.8485,-0.7446,4e-15,0.7,3,3.086163e-11,2.540441e-11,-2.615994e-14,-25.0,2.1e-08,3.2e-08
7413,-1.2438,0.6697,4e-15,0.7,3,2.443299e-11,1.917868e-11,-2.580768e-14,-25.0,2.1e-08,3.2e-08
7414,0.6131,-1.1911,4e-15,0.7,3,3.186088e-11,2.439903e-11,-2.572614e-14,-25.0,2.1e-08,3.2e-08
7415,0.3824,0.9694,4e-15,0.7,3,2.381138e-11,2.350607e-11,-2.623741e-14,-25.0,2.1e-08,3.2e-08
7416,-1.8849,0.6073,4e-15,0.7,3,2.423671e-11,1.799017e-11,-2.57324e-14,-25.0,2.1e-08,3.2e-08
7417,0.8013,0.2451,4e-15,0.7,3,2.730306e-11,2.520176e-11,-2.630332e-14,-25.0,2.1e-08,3.2e-08
7418,-1.3209,0.8362,4e-15,0.7,3,2.398013e-11,1.903117e-11,-2.580623e-14,-25.0,2.1e-08,3.2e-08
7419,-2.4502,-1.2897,4e-15,0.7,3,3.289225e-11,1.69727e-11,-2.573039e-14,-25.0,2.1e-08,3.2e-08
7420,0.0,0.0,4e-15,0.7,4,2.156631e-11,1.888162e-11,-2.668205e-14,50.0,2.1e-08,3.2e-08
7421,-0.8014,-0.8294,4e-15,0.7,4,2.576373e-11,1.7169e-11,-2.617902e-14,50.0,2.1e-08,3.2e-08
7422,-0.2677,0.215,4e-15,0.7,4,2.096008e-11,1.828393e-11,-2.60657e-14,50.0,2.1e-08,3.2e-08
7423,1.6757,0.8946,4e-15,0.7,4,1.953548e-11,2.489936e-11,-2.626497e-14,50.0,2.1e-08,3.2e-08
7424,0.2014,1.0447,4e-15,0.7,4,1.882072e-11,1.937201e-11,-2.63369e-14,50.0,2.1e-08,3.2e-08
7425,-1.7987,2.7742,4e-15,0.7,4,1.540947e-11,1.572534e-11,-2.609399e-14,50.0,2.1e-08,3.2e-08
7426,0.656,-1.2719,4e-15,0.7,4,2.557838e-11,2.065058e-11,-2.631958e-14,50.0,2.1e-08,3.2e-08
7427,-0.4937,0.4482,4e-15,0.7,4,2.124589e-11,1.780532e-11,-2.641794e-14,50.0,2.1e-08,3.2e-08
7428,0.3209,1.4379,4e-15,0.7,4,1.807576e-11,1.968302e-11,-2.624155e-14,50.0,2.1e-08,3.2e-08
7429,-0.5189,-0.378,4e-15,0.7,4,2.341833e-11,1.774899e-11,-2.60035e-14,50.0,2.1e-08,3.2e-08
7430,0.5518,0.3415,4e-15,0.7,4,2.070679e-11,2.033171e-11,-2.612568e-14,50.0,2.1e-08,3.2e-08
7431,0.29,-0.1841,4e-15,0.7,4,2.349015e-11,1.959254e-11,-2.577784e-14,50.0,2.1e-08,3.2e-08
7432,0.8485,-0.7446,4e-15,0.7,4,2.359912e-11,2.13098e-11,-2.583133e-14,50.0,2.1e-08,3.2e-08
7433,-1.2438,0.6697,4e-15,0.7,4,1.999139e-11,1.671005e-11,-2.679582e-14,50.0,2.1e-08,3.2e-08
7434,0.6131,-1.1911,4e-15,0.7,4,2.528072e-11,2.051412e-11,-2.625318e-14,50.0,2.1e-08,3.2e-08
7435,0.3824,0.9694,4e-15,0.7,4,1.942829e-11,1.984628e-11,-2.643291e-14,50.0,2.1e-08,3.2e-08
7436,-1.8849,0.6073,4e-15,0.7,4,2.012427e-11,1.554597e-11,-2.651597e-14,50.0,2.1e-08,3.2e-08
7437,0.8013,0.2451,4e-15,0.7,4,2.089189e-11,2.114721e-11,-2.611042e-14,50.0,2.1e-08,3.2e-08
7438,-1.3209,0.8362,4e-15,0.7,4,1.973589e-11,1.656959e-11,-2.666191e-14,50.0,2.1e-08,3.2e-08
7439,-2.4502,-1.2897,4e-15,0.7,4,2.516737e-11,1.45274e-11,-2.634046e-14,50.0,2.1e-08,3.2e-08
7440,0.0,0.0,4e-15,0.7,4,2.25248e-11,2.007324e-11,-2.578178e-14,100.0,2.1e-08,3.2e-08
7441,-0.8014,-0.8294,4e-15,0.7,4,2.535612e-11,1.821084e-11,-2.6167e-14,100.0,2.1e-08,3.2e-08
7442,-0.2677,0.215,4e-15,0.7,4,2.168126e-11,1.93977e-11,-2.68916e-14,100.0,2.1e-08,3.2e-08
7443,1.6757,0.8946,4e-15,0.7,4,2.03725e-11,2.693999e-11,-2.677448e-14,100.0,2.1e-08,3.2e-08
7444,0.2014,1.0447,4e-15,0.7,4,2.003605e-11,2.06523e-11,-2.671648e-14,100.0,2.1e-08,3.2e-08
7445,-1.7987,2.7742,4e-15,0.7,4,1.714338e-11,1.623375e-11,-2.631768e-14,100.0,2.1e-08,3.2e-08
7446,0.656,-1.2719,4e-15,0.7,4,2.663635e-11,2.218458e-11,-2.642208e-14,100.0,2.1e-08,3.2e-08
7447,-0.4937,0.4482,4e-15,0.7,4,2.150689e-11,1.887909e-11,-2.635326e-14,100.0,2.1e-08,3.2e-08
7448,0.3209,1.4379,4e-15,0.7,4,1.927932e-11,2.102719e-11,-2.63839e-14,100.0,2.1e-08,3.2e-08
7449,-0.5189,-0.378,4e-15,0.7,4,2.393744e-11,1.881893e-11,-2.59942e-14,100.0,2.1e-08,3.2e-08
7450,0.5518,0.3415,4e-15,0.7,4,2.151471e-11,2.180812e-11,-2.614407e-14,100.0,2.1e-08,3.2e-08
7451,0.29,-0.1841,4e-15,0.7,4,2.299037e-11,2.091811e-11,-2.578031e-14,100.0,2.1e-08,3.2e-08
7452,0.8485,-0.7446,4e-15,0.7,4,2.466428e-11,2.29462e-11,-2.59021e-14,100.0,2.1e-08,3.2e-08
7453,-1.2438,0.6697,4e-15,0.7,4,2.063869e-11,1.731714e-11,-2.647608e-14,100.0,2.1e-08,3.2e-08
7454,0.6131,-1.1911,4e-15,0.7,4,2.633894e-11,2.202414e-11,-2.631885e-14,100.0,2.1e-08,3.2e-08
7455,0.3824,0.9694,4e-15,0.7,4,2.016911e-11,2.122476e-11,-2.638485e-14,100.0,2.1e-08,3.2e-08
7456,-1.8849,0.6073,4e-15,0.7,4,2.102534e-11,1.60456e-11,-2.610527e-14,100.0,2.1e-08,3.2e-08
7457,0.8013,0.2451,4e-15,0.7,4,2.174694e-11,2.276052e-11,-2.617424e-14,100.0,2.1e-08,3.2e-08
7458,-1.3209,0.8362,4e-15,0.7,4,2.042912e-11,1.716447e-11,-2.672574e-14,100.0,2.1e-08,3.2e-08
7459,-2.4502,-1.2897,4e-15,0.7,4,2.66442e-11,1.422053e-11,-2.625216e-14,100.0,2.1e-08,3.2e-08
7460,0.0,0.0,4e-15,0.7,4,2.303733e-11,2.078011e-11,-2.580547e-14,125.0,2.1e-08,3.2e-08
7461,-0.8014,-0.8294,4e-15,0.7,4,2.732475e-11,1.877967e-11,-2.656551e-14,125.0,2.1e-08,3.2e-08
7462,-0.2677,0.215,4e-15,0.7,4,2.220447e-11,2.003718e-11,-2.611159e-14,125.0,2.1e-08,3.2e-08
