,nmos_rvt:@:nfet_phig:@:IGNC,pmos_rvt:@:pfet_phig:@:IGNC,LoadCap,vdd,number_fin,t_fall_delay,t_rise_delay,temper
6996,-1.8849,0.6073,4f,0.6,5,2.212522e-11,8.648107e-12,-25.0
6997,0.8013,0.2451,4f,0.6,5,2.332755e-11,1.277732e-11,-25.0
6998,-1.3209,0.8362,4f,0.6,5,2.126163e-11,9.288087e-12,-25.0
6999,-2.4502,-1.2897,4f,0.6,5,3.151411e-11,8.141126e-12,-25.0
7000,0.0,0.0,4f,0.7,1,8.424029e-11,6.965124e-11,50.0
7001,-0.8014,-0.8294,4f,0.7,1,9.561734e-11,6.191394e-11,50.0
7002,-0.2677,0.215,4f,0.7,1,8.240928e-11,6.682492e-11,50.0
7003,1.6757,0.8946,4f,0.7,1,7.150466e-11,9.496743e-11,50.0
7004,0.2014,1.0447,4f,0.7,1,7.044935e-11,7.196052e-11,50.0
7005,-1.7987,2.7742,4f,0.7,1,6.002942e-11,5.533657e-11,50.0
7006,0.656,-1.2719,4f,0.7,1,9.660207e-11,7.782383e-11,50.0
7007,-0.4937,0.4482,4f,0.7,1,7.622428e-11,6.463142e-11,50.0
7008,0.3209,1.4379,4f,0.7,1,6.750865e-11,7.34047e-11,50.0
7009,-0.5189,-0.378,4f,0.7,1,8.498044e-11,6.439047e-11,50.0
7010,0.5518,0.3415,4f,0.7,1,7.662277e-11,7.635296e-11,50.0
7011,0.29,-0.1841,4f,0.7,1,8.453834e-11,7.301054e-11,50.0
7012,0.8485,-0.7446,4f,0.7,1,8.953823e-11,8.063119e-11,50.0
7013,-1.2438,0.6697,4f,0.7,1,7.317775e-11,5.861398e-11,50.0
7014,0.6131,-1.1911,4f,0.7,1,9.517996e-11,7.721099e-11,50.0
7015,0.3824,0.9694,4f,0.7,1,7.122174e-11,7.416276e-11,50.0
7016,-1.8849,0.6073,4f,0.7,1,7.379361e-11,5.48718e-11,50.0
7017,0.8013,0.2451,4f,0.7,1,7.826647e-11,7.994456e-11,50.0
7018,-1.3209,0.8362,4f,0.7,1,7.18104e-11,5.810677e-11,50.0
7019,-2.4502,-1.2897,4f,0.7,1,9.86626e-11,5.218287e-11,50.0
7020,0.0,0.0,4f,0.7,1,8.432882e-11,7.504351e-11,100.0
7021,-0.8014,-0.8294,4f,0.7,1,9.751433e-11,6.638125e-11,100.0
7022,-0.2677,0.215,4f,0.7,1,8.754351e-11,7.190737e-11,100.0
7023,1.6757,0.8946,4f,0.7,1,7.527293e-11,1.030714e-10,100.0
7024,0.2014,1.0447,4f,0.7,1,7.520501e-11,7.769817e-11,100.0
7025,-1.7987,2.7742,4f,0.7,1,6.239691e-11,5.857843e-11,100.0
7026,0.656,-1.2719,4f,0.7,1,1.010686e-10,8.417389e-11,100.0
7027,-0.4937,0.4482,4f,0.7,1,8.423522e-11,6.945786e-11,100.0
7028,0.3209,1.4379,4f,0.7,1,7.463083e-11,7.935741e-11,100.0
7029,-0.5189,-0.378,4f,0.7,1,9.144531e-11,6.918746e-11,100.0
7030,0.5518,0.3415,4f,0.7,1,7.995979e-11,8.263594e-11,100.0
7031,0.29,-0.1841,4f,0.7,1,8.693885e-11,7.890809e-11,100.0
7032,0.8485,-0.7446,4f,0.7,1,9.368659e-11,8.720596e-11,100.0
7033,-1.2438,0.6697,4f,0.7,1,7.719072e-11,6.251929e-11,100.0
7034,0.6131,-1.1911,4f,0.7,1,9.980709e-11,8.352804e-11,100.0
7035,0.3824,0.9694,4f,0.7,1,7.94829e-11,8.02119e-11,100.0
7036,-1.8849,0.6073,4f,0.7,1,7.738308e-11,5.802546e-11,100.0
7037,0.8013,0.2451,4f,0.7,1,8.188779e-11,8.645533e-11,100.0
7038,-1.3209,0.8362,4f,0.7,1,8.106209e-11,6.191096e-11,100.0
7039,-2.4502,-1.2897,4f,0.7,1,1.056973e-10,5.494261e-11,100.0
7040,0.0,0.0,4f,0.7,1,8.64697e-11,7.825384e-11,125.0
7041,-0.8014,-0.8294,4f,0.7,1,9.900392e-11,6.895257e-11,125.0
7042,-0.2677,0.215,4f,0.7,1,8.410113e-11,7.480634e-11,125.0
7043,1.6757,0.8946,4f,0.7,1,7.747342e-11,1.077467e-10,125.0
7044,0.2014,1.0447,4f,0.7,1,7.797789e-11,8.102434e-11,125.0
7045,-1.7987,2.7742,4f,0.7,1,6.374432e-11,6.04993e-11,125.0
7046,0.656,-1.2719,4f,0.7,1,1.042334e-10,8.776244e-11,125.0
7047,-0.4937,0.4482,4f,0.7,1,8.396196e-11,7.22161e-11,125.0
7048,0.3209,1.4379,4f,0.7,1,7.256387e-11,8.271906e-11,125.0
7049,-0.5189,-0.378,4f,0.7,1,9.495614e-11,7.192974e-11,125.0
7050,0.5518,0.3415,4f,0.7,1,8.265404e-11,8.613868e-11,125.0
7051,0.29,-0.1841,4f,0.7,1,9.426218e-11,8.22562e-11,125.0
7052,0.8485,-0.7446,4f,0.7,1,9.763227e-11,9.097346e-11,125.0
7053,-1.2438,0.6697,4f,0.7,1,7.98519e-11,6.481494e-11,125.0
7054,0.6131,-1.1911,4f,0.7,1,1.027941e-10,8.707971e-11,125.0
7055,0.3824,0.9694,4f,0.7,1,7.595235e-11,8.360198e-11,125.0
7056,-1.8849,0.6073,4f,0.7,1,7.974719e-11,5.988554e-11,125.0
7057,0.8013,0.2451,4f,0.7,1,8.68294e-11,9.017836e-11,125.0
7058,-1.3209,0.8362,4f,0.7,1,7.803813e-11,6.415554e-11,125.0
7059,-2.4502,-1.2897,4f,0.7,1,1.042502e-10,5.651094e-11,125.0
7060,0.0,0.0,4f,0.7,1,8.456203e-11,7.22271e-11,75.0
7061,-0.8014,-0.8294,4f,0.7,1,9.287531e-11,6.403787e-11,75.0
7062,-0.2677,0.215,4f,0.7,1,8.411061e-11,6.925217e-11,75.0
7063,1.6757,0.8946,4f,0.7,1,7.321782e-11,9.882107e-11,75.0
7064,0.2014,1.0447,4f,0.7,1,7.228239e-11,7.465315e-11,75.0
7065,-1.7987,2.7742,4f,0.7,1,6.118972e-11,5.686936e-11,75.0
7066,0.656,-1.2719,4f,0.7,1,9.970384e-11,8.088329e-11,75.0
7067,-0.4937,0.4482,4f,0.7,1,8.263307e-11,6.693402e-11,75.0
7068,0.3209,1.4379,4f,0.7,1,6.876424e-11,7.616936e-11,75.0
7069,-0.5189,-0.378,4f,0.7,1,8.985563e-11,6.667862e-11,75.0
7070,0.5518,0.3415,4f,0.7,1,8.168184e-11,7.940053e-11,75.0
7071,0.29,-0.1841,4f,0.7,1,8.398606e-11,7.575544e-11,75.0
7072,0.8485,-0.7446,4f,0.7,1,9.094313e-11,8.377206e-11,75.0
7073,-1.2438,0.6697,4f,0.7,1,7.719472e-11,6.045602e-11,75.0
7074,0.6131,-1.1911,4f,0.7,1,9.919521e-11,8.026267e-11,75.0
7075,0.3824,0.9694,4f,0.7,1,7.294183e-11,7.702098e-11,75.0
7076,-1.8849,0.6073,4f,0.7,1,7.548367e-11,5.636625e-11,75.0
7077,0.8013,0.2451,4f,0.7,1,7.890022e-11,8.305945e-11,75.0
7078,-1.3209,0.8362,4f,0.7,1,7.51767e-11,5.989945e-11,75.0
7079,-2.4502,-1.2897,4f,0.7,1,1.01775e-10,5.350812e-11,75.0
7080,0.0,0.0,4f,0.7,1,8.198579e-11,6.73006e-11,25.0
7081,-0.8014,-0.8294,4f,0.7,1,8.892059e-11,6.000213e-11,25.0
7082,-0.2677,0.215,4f,0.7,1,7.675765e-11,6.461271e-11,25.0
7083,1.6757,0.8946,4f,0.7,1,7.008322e-11,9.148628e-11,25.0
7084,0.2014,1.0447,4f,0.7,1,7.019572e-11,6.950391e-11,25.0
7085,-1.7987,2.7742,4f,0.7,1,5.777037e-11,5.394757e-11,25.0
7086,0.656,-1.2719,4f,0.7,1,9.410699e-11,7.502306e-11,25.0
7087,-0.4937,0.4482,4f,0.7,1,7.379028e-11,6.253996e-11,25.0
7088,0.3209,1.4379,4f,0.7,1,6.580889e-11,7.088341e-11,25.0
7089,-0.5189,-0.378,4f,0.7,1,8.320075e-11,6.231328e-11,25.0
7090,0.5518,0.3415,4f,0.7,1,7.515211e-11,7.369132e-11,25.0
7091,0.29,-0.1841,4f,0.7,1,8.4769e-11,7.05068e-11,25.0
7092,0.8485,-0.7446,4f,0.7,1,8.753134e-11,7.772645e-11,25.0
7093,-1.2438,0.6697,4f,0.7,1,7.165775e-11,5.697318e-11,25.0
7094,0.6131,-1.1911,4f,0.7,1,9.910044e-11,7.446348e-11,25.0
7095,0.3824,0.9694,4f,0.7,1,6.952074e-11,7.160793e-11,25.0
7096,-1.8849,0.6073,4f,0.7,1,7.276141e-11,5.351146e-11,25.0
7097,0.8013,0.2451,4f,0.7,1,7.659261e-11,7.704806e-11,25.0
7098,-1.3209,0.8362,4f,0.7,1,7.03217e-11,5.650916e-11,25.0
7099,-2.4502,-1.2897,4f,0.7,1,9.599205e-11,5.094991e-11,25.0
7100,0.0,0.0,4f,0.7,1,8.176484e-11,6.538373e-11,0.0
7101,-0.8014,-0.8294,4f,0.7,1,8.648953e-11,5.846669e-11,0.0
7102,-0.2677,0.215,4f,0.7,1,7.447601e-11,6.281042e-11,0.0
7103,1.6757,0.8946,4f,0.7,1,6.873755e-11,8.874122e-11,0.0
7104,0.2014,1.0447,4f,0.7,1,6.925243e-11,6.750348e-11,0.0
7105,-1.7987,2.7742,4f,0.7,1,5.691107e-11,5.281143e-11,0.0
7106,0.656,-1.2719,4f,0.7,1,9.673421e-11,7.283e-11,0.0
7107,-0.4937,0.4482,4f,0.7,1,7.290614e-11,6.084351e-11,0.0
7108,0.3209,1.4379,4f,0.7,1,6.45199e-11,6.883322e-11,0.0
7109,-0.5189,-0.378,4f,0.7,1,8.36006e-11,6.06296e-11,0.0
7110,0.5518,0.3415,4f,0.7,1,7.369612e-11,7.154347e-11,0.0
7111,0.29,-0.1841,4f,0.7,1,8.229214e-11,6.846998e-11,0.0
7112,0.8485,-0.7446,4f,0.7,1,8.537692e-11,7.536809e-11,0.0
7113,-1.2438,0.6697,4f,0.7,1,7.050661e-11,5.565899e-11,0.0
7114,0.6131,-1.1911,4f,0.7,1,9.517912e-11,7.228931e-11,0.0
7115,0.3824,0.9694,4f,0.7,1,6.953965e-11,6.953215e-11,0.0
7116,-1.8849,0.6073,4f,0.7,1,7.14425e-11,5.239472e-11,0.0
7117,0.8013,0.2451,4f,0.7,1,7.412509e-11,7.47403e-11,0.0
7118,-1.3209,0.8362,4f,0.7,1,6.919246e-11,5.522689e-11,0.0
7119,-2.4502,-1.2897,4f,0.7,1,9.429303e-11,4.992064e-11,0.0
7120,0.0,0.0,4f,0.7,1,7.657215e-11,6.363495e-11,-25.0
7121,-0.8014,-0.8294,4f,0.7,1,8.52713e-11,5.70876e-11,-25.0
7122,-0.2677,0.215,4f,0.7,1,7.456416e-11,6.117194e-11,-25.0
7123,1.6757,0.8946,4f,0.7,1,6.764786e-11,8.626983e-11,-25.0
7124,0.2014,1.0447,4f,0.7,1,6.7799e-11,6.567754e-11,-25.0
7125,-1.7987,2.7742,4f,0.7,1,5.605517e-11,5.175818e-11,-25.0
7126,0.656,-1.2719,4f,0.7,1,9.38171e-11,7.083263e-11,-25.0
7127,-0.4937,0.4482,4f,0.7,1,7.520037e-11,5.931002e-11,-25.0
7128,0.3209,1.4379,4f,0.7,1,6.457506e-11,6.696236e-11,-25.0
7129,-0.5189,-0.378,4f,0.7,1,8.115835e-11,5.910874e-11,-25.0
7130,0.5518,0.3415,4f,0.7,1,7.771462e-11,6.95858e-11,-25.0
7131,0.29,-0.1841,4f,0.7,1,8.085378e-11,6.66111e-11,-25.0
7132,0.8485,-0.7446,4f,0.7,1,8.686914e-11,7.329434e-11,-25.0
7133,-1.2438,0.6697,4f,0.7,1,6.944478e-11,5.446737e-11,-25.0
7134,0.6131,-1.1911,4f,0.7,1,9.242728e-11,7.030852e-11,-25.0
7135,0.3824,0.9694,4f,0.7,1,6.87782e-11,6.763837e-11,-25.0
7136,-1.8849,0.6073,4f,0.7,1,7.015264e-11,5.135644e-11,-25.0
7137,0.8013,0.2451,4f,0.7,1,7.372271e-11,7.268526e-11,-25.0
7138,-1.3209,0.8362,4f,0.7,1,6.815124e-11,5.406039e-11,-25.0
7139,-2.4502,-1.2897,4f,0.7,1,9.300052e-11,4.895121e-11,-25.0
7140,0.0,0.0,4f,0.7,2,4.179681e-11,3.55465e-11,50.0
7141,-0.8014,-0.8294,4f,0.7,2,4.617676e-11,3.158424e-11,50.0
7142,-0.2677,0.215,4f,0.7,2,3.990507e-11,3.411387e-11,50.0
7143,1.6757,0.8946,4f,0.7,2,3.650303e-11,4.909942e-11,50.0
7144,0.2014,1.0447,4f,0.7,2,3.847807e-11,3.671785e-11,50.0
7145,-1.7987,2.7742,4f,0.7,2,3.01129e-11,2.771382e-11,50.0
7146,0.656,-1.2719,4f,0.7,2,5.049586e-11,4.254315e-11,50.0
7147,-0.4937,0.4482,4f,0.7,2,3.857561e-11,3.299551e-11,50.0
7148,0.3209,1.4379,4f,0.7,2,3.453003e-11,3.744913e-11,50.0
7149,-0.5189,-0.378,4f,0.7,2,4.568171e-11,3.286971e-11,50.0
7150,0.5518,0.3415,4f,0.7,2,3.898521e-11,3.890338e-11,50.0
7151,0.29,-0.1841,4f,0.7,2,4.446475e-11,3.724464e-11,50.0
7152,0.8485,-0.7446,4f,0.7,2,4.756197e-11,4.366411e-11,50.0
7153,-1.2438,0.6697,4f,0.7,2,3.749854e-11,2.978201e-11,50.0
7154,0.6131,-1.1911,4f,0.7,2,5.000791e-11,4.22978e-11,50.0
7155,0.3824,0.9694,4f,0.7,2,3.62504e-11,3.783047e-11,50.0
7156,-1.8849,0.6073,4f,0.7,2,3.750376e-11,2.734982e-11,50.0
7157,0.8013,0.2451,4f,0.7,2,3.931069e-11,4.339609e-11,50.0
7158,-1.3209,0.8362,4f,0.7,2,3.679731e-11,2.948581e-11,50.0
7159,-2.4502,-1.2897,4f,0.7,2,5.064759e-11,2.557441e-11,50.0
7160,0.0,0.0,4f,0.7,2,4.571495e-11,3.826814e-11,100.0
7161,-0.8014,-0.8294,4f,0.7,2,4.867583e-11,3.386953e-11,100.0
7162,-0.2677,0.215,4f,0.7,2,4.327202e-11,3.668174e-11,100.0
7163,1.6757,0.8946,4f,0.7,2,3.799016e-11,5.264787e-11,100.0
7164,0.2014,1.0447,4f,0.7,2,3.749398e-11,4.260748e-11,100.0
7165,-1.7987,2.7742,4f,0.7,2,3.146646e-11,2.96862e-11,100.0
7166,0.656,-1.2719,4f,0.7,2,5.263654e-11,4.517049e-11,100.0
7167,-0.4937,0.4482,4f,0.7,2,4.12735e-11,3.544043e-11,100.0
7168,0.3209,1.4379,4f,0.7,2,3.588172e-11,4.327764e-11,100.0
7169,-0.5189,-0.378,4f,0.7,2,4.568659e-11,3.530059e-11,100.0
7170,0.5518,0.3415,4f,0.7,2,4.420524e-11,4.457774e-11,100.0
7171,0.29,-0.1841,4f,0.7,2,4.662965e-11,4.308926e-11,100.0
7172,0.8485,-0.7446,4f,0.7,2,4.952449e-11,4.632836e-11,100.0
7173,-1.2438,0.6697,4f,0.7,2,3.948549e-11,3.187216e-11,100.0
7174,0.6131,-1.1911,4f,0.7,2,5.211036e-11,4.492024e-11,100.0
7175,0.3824,0.9694,4f,0.7,2,3.780102e-11,4.361831e-11,100.0
7176,-1.8849,0.6073,4f,0.7,2,4.293765e-11,2.934497e-11,100.0
7177,0.8013,0.2451,4f,0.7,2,4.463768e-11,4.604915e-11,100.0
7178,-1.3209,0.8362,4f,0.7,2,3.827064e-11,3.154921e-11,100.0
7179,-2.4502,-1.2897,4f,0.7,2,5.279883e-11,2.724665e-11,100.0
7180,0.0,0.0,4f,0.7,2,4.674453e-11,4.287403e-11,125.0
7181,-0.8014,-0.8294,4f,0.7,2,5.001076e-11,3.517171e-11,125.0
7182,-0.2677,0.215,4f,0.7,2,4.569495e-11,3.814474e-11,125.0
7183,1.6757,0.8946,4f,0.7,2,3.970622e-11,5.487702e-11,125.0
7184,0.2014,1.0447,4f,0.7,2,3.841504e-11,4.399554e-11,125.0
7185,-1.7987,2.7742,4f,0.7,2,3.216727e-11,3.075684e-11,125.0
7186,0.656,-1.2719,4f,0.7,2,5.386503e-11,4.660477e-11,125.0
7187,-0.4937,0.4482,4f,0.7,2,4.348981e-11,3.683331e-11,125.0
7188,0.3209,1.4379,4f,0.7,2,3.674096e-11,4.467205e-11,125.0
7189,-0.5189,-0.378,4f,0.7,2,4.750329e-11,3.668544e-11,125.0
7190,0.5518,0.3415,4f,0.7,2,4.518169e-11,4.599513e-11,125.0
7191,0.29,-0.1841,4f,0.7,2,4.764161e-11,4.448111e-11,125.0
7192,0.8485,-0.7446,4f,0.7,2,4.90296e-11,4.781091e-11,125.0
7193,-1.2438,0.6697,4f,0.7,2,4.098394e-11,3.305515e-11,125.0
7194,0.6131,-1.1911,4f,0.7,2,5.331531e-11,4.634683e-11,125.0
7195,0.3824,0.9694,4f,0.7,2,3.864557e-11,4.501702e-11,125.0
7196,-1.8849,0.6073,4f,0.7,2,4.39855e-11,3.040259e-11,125.0
7197,0.8013,0.2451,4f,0.7,2,4.269117e-11,4.751784e-11,125.0
7198,-1.3209,0.8362,4f,0.7,2,3.979944e-11,3.271301e-11,125.0
7199,-2.4502,-1.2897,4f,0.7,2,5.404934e-11,2.830254e-11,125.0
7200,0.0,0.0,4f,0.7,2,4.347279e-11,3.684686e-11,75.0
7201,-0.8014,-0.8294,4f,0.7,2,4.726362e-11,3.267662e-11,75.0
7202,-0.2677,0.215,4f,0.7,2,4.141732e-11,3.534106e-11,75.0
7203,1.6757,0.8946,4f,0.7,2,3.727696e-11,5.073035e-11,75.0
7204,0.2014,1.0447,4f,0.7,2,3.671332e-11,3.807697e-11,75.0
7205,-1.7987,2.7742,4f,0.7,2,3.086507e-11,2.86777e-11,75.0
7206,0.656,-1.2719,4f,0.7,2,5.151528e-11,4.382135e-11,75.0
7207,-0.4937,0.4482,4f,0.7,2,3.963669e-11,3.416397e-11,75.0
7208,0.3209,1.4379,4f,0.7,2,3.510695e-11,3.881851e-11,75.0
7209,-0.5189,-0.378,4f,0.7,2,4.658145e-11,3.403146e-11,75.0
7210,0.5518,0.3415,4f,0.7,2,3.997136e-11,4.323671e-11,75.0
7211,0.29,-0.1841,4f,0.7,2,4.565035e-11,3.862992e-11,75.0
7212,0.8485,-0.7446,4f,0.7,2,4.85011e-11,4.495339e-11,75.0
7213,-1.2438,0.6697,4f,0.7,2,3.82419e-11,3.078586e-11,75.0
7214,0.6131,-1.1911,4f,0.7,2,5.100975e-11,4.357493e-11,75.0
7215,0.3824,0.9694,4f,0.7,2,3.698125e-11,3.921796e-11,75.0
7216,-1.8849,0.6073,4f,0.7,2,4.110676e-11,2.834212e-11,75.0
7217,0.8013,0.2451,4f,0.7,2,4.0457e-11,4.468178e-11,75.0
7218,-1.3209,0.8362,4f,0.7,2,3.7556e-11,3.047867e-11,75.0
7219,-2.4502,-1.2897,4f,0.7,2,5.166668e-11,2.637402e-11,75.0
7220,0.0,0.0,4f,0.7,2,4.31475e-11,3.43588e-11,25.0
7221,-0.8014,-0.8294,4f,0.7,2,4.718296e-11,3.058276e-11,25.0
7222,-0.2677,0.215,4f,0.7,2,3.889041e-11,3.299233e-11,25.0
7223,1.6757,0.8946,4f,0.7,2,3.577843e-11,4.769061e-11,25.0
7224,0.2014,1.0447,4f,0.7,2,3.507029e-11,3.547746e-11,25.0
7225,-1.7987,2.7742,4f,0.7,2,2.922657e-11,2.681928e-11,25.0
7226,0.656,-1.2719,4f,0.7,2,4.95326e-11,3.825896e-11,25.0
7227,-0.4937,0.4482,4f,0.7,2,3.767587e-11,3.19272e-11,25.0
7228,0.3209,1.4379,4f,0.7,2,3.623742e-11,3.617624e-11,25.0
7229,-0.5189,-0.378,4f,0.7,2,4.202999e-11,3.180743e-11,25.0
7230,0.5518,0.3415,4f,0.7,2,3.872685e-11,3.759102e-11,25.0
7231,0.29,-0.1841,4f,0.7,2,4.227239e-11,3.598083e-11,25.0
7232,0.8485,-0.7446,4f,0.7,2,4.670207e-11,4.244857e-11,25.0
7233,-1.2438,0.6697,4f,0.7,2,3.675948e-11,2.884483e-11,25.0
7234,0.6131,-1.1911,4f,0.7,2,4.905585e-11,3.797666e-11,25.0
7235,0.3824,0.9694,4f,0.7,2,3.80565e-11,3.654076e-11,25.0
7236,-1.8849,0.6073,4f,0.7,2,3.679112e-11,2.652706e-11,25.0
7237,0.8013,0.2451,4f,0.7,2,3.851697e-11,4.218129e-11,25.0
7238,-1.3209,0.8362,4f,0.7,2,3.606192e-11,2.85543e-11,25.0
7239,-2.4502,-1.2897,4f,0.7,2,4.970333e-11,2.484191e-11,25.0
7240,0.0,0.0,4f,0.7,2,3.930077e-11,3.338874e-11,0.0
7241,-0.8014,-0.8294,4f,0.7,2,4.65118e-11,2.975444e-11,0.0
7242,-0.2677,0.215,4f,0.7,2,3.820164e-11,3.207397e-11,0.0
7243,1.6757,0.8946,4f,0.7,2,3.525915e-11,4.66059e-11,0.0
7244,0.2014,1.0447,4f,0.7,2,3.451195e-11,3.446683e-11,0.0
7245,-1.7987,2.7742,4f,0.7,2,2.879455e-11,2.612943e-11,0.0
7246,0.656,-1.2719,4f,0.7,2,4.87491e-11,3.715226e-11,0.0
7247,-0.4937,0.4482,4f,0.7,2,3.728514e-11,3.105035e-11,0.0
7248,0.3209,1.4379,4f,0.7,2,3.30646e-11,3.514092e-11,0.0
7249,-0.5189,-0.378,4f,0.7,2,4.154543e-11,3.093522e-11,0.0
7250,0.5518,0.3415,4f,0.7,2,3.980204e-11,3.650684e-11,0.0
7251,0.29,-0.1841,4f,0.7,2,4.337314e-11,3.495237e-11,0.0
7252,0.8485,-0.7446,4f,0.7,2,4.604157e-11,3.84345e-11,0.0
7253,-1.2438,0.6697,4f,0.7,2,3.619238e-11,2.804962e-11,0.0
7254,0.6131,-1.1911,4f,0.7,2,4.820449e-11,3.687949e-11,0.0
7255,0.3824,0.9694,4f,0.7,2,3.47771e-11,3.549271e-11,0.0
7256,-1.8849,0.6073,4f,0.7,2,3.622333e-11,2.584949e-11,0.0
7257,0.8013,0.2451,4f,0.7,2,3.796296e-11,3.81204e-11,0.0
7258,-1.3209,0.8362,4f,0.7,2,3.549806e-11,2.775987e-11,0.0
7259,-2.4502,-1.2897,4f,0.7,2,4.903308e-11,2.424146e-11,0.0
7260,0.0,0.0,4f,0.7,2,3.861863e-11,3.250117e-11,-25.0
7261,-0.8014,-0.8294,4f,0.7,2,4.591432e-11,2.898364e-11,-25.0
7262,-0.2677,0.215,4f,0.7,2,3.766968e-11,3.123224e-11,-25.0
7263,1.6757,0.8946,4f,0.7,2,3.437216e-11,4.562547e-11,-25.0
7264,0.2014,1.0447,4f,0.7,2,3.39924e-11,3.354318e-11,-25.0
7265,-1.7987,2.7742,4f,0.7,2,2.835033e-11,2.549447e-11,-25.0
7266,0.656,-1.2719,4f,0.7,2,4.788648e-11,3.614421e-11,-25.0
7267,-0.4937,0.4482,4f,0.7,2,3.627059e-11,3.02439e-11,-25.0
7268,0.3209,1.4379,4f,0.7,2,3.256089e-11,3.419543e-11,-25.0
7269,-0.5189,-0.378,4f,0.7,2,4.37151e-11,3.013255e-11,-25.0
7270,0.5518,0.3415,4f,0.7,2,3.684931e-11,3.551841e-11,-25.0
7271,0.29,-0.1841,4f,0.7,2,3.956483e-11,3.401297e-11,-25.0
7272,0.8485,-0.7446,4f,0.7,2,4.544465e-11,3.738778e-11,-25.0
7273,-1.2438,0.6697,4f,0.7,2,3.565286e-11,2.729027e-11,-25.0
7274,0.6131,-1.1911,4f,0.7,2,4.724538e-11,3.587976e-11,-25.0
7275,0.3824,0.9694,4f,0.7,2,3.424396e-11,3.4536e-11,-25.0
7276,-1.8849,0.6073,4f,0.7,2,3.56689e-11,2.522611e-11,-25.0
7277,0.8013,0.2451,4f,0.7,2,3.788515e-11,3.708295e-11,-25.0
7278,-1.3209,0.8362,4f,0.7,2,3.489068e-11,2.700692e-11,-25.0
7279,-2.4502,-1.2897,4f,0.7,2,4.843403e-11,2.369199e-11,-25.0
7280,0.0,0.0,4f,0.7,3,2.852129e-11,2.41778e-11,50.0
7281,-0.8014,-0.8294,4f,0.7,3,3.144985e-11,2.163616e-11,50.0
7282,-0.2677,0.215,4f,0.7,3,2.757977e-11,2.32262e-11,50.0
7283,1.6757,0.8946,4f,0.7,3,2.684717e-11,3.269459e-11,50.0
7284,0.2014,1.0447,4f,0.7,3,2.510491e-11,2.495963e-11,50.0
7285,-1.7987,2.7742,4f,0.7,3,2.082535e-11,1.94427e-11,50.0
7286,0.656,-1.2719,4f,0.7,3,3.321095e-11,2.68979e-11,50.0
7287,-0.4937,0.4482,4f,0.7,3,2.680028e-11,2.252299e-11,50.0
7288,0.3209,1.4379,4f,0.7,3,2.456277e-11,2.544793e-11,50.0
7289,-0.5189,-0.378,4f,0.7,3,3.181147e-11,2.244162e-11,50.0
7290,0.5518,0.3415,4f,0.7,3,2.648541e-11,2.643348e-11,50.0
7291,0.29,-0.1841,4f,0.7,3,2.88052e-11,2.530931e-11,50.0
7292,0.8485,-0.7446,4f,0.7,3,3.065821e-11,2.784799e-11,50.0
7293,-1.2438,0.6697,4f,0.7,3,2.543435e-11,2.057096e-11,50.0
7294,0.6131,-1.1911,4f,0.7,3,3.282067e-11,2.670103e-11,50.0
7295,0.3824,0.9694,4f,0.7,3,2.599489e-11,2.570153e-11,50.0
7296,-1.8849,0.6073,4f,0.7,3,2.603318e-11,1.926328e-11,50.0
7297,0.8013,0.2451,4f,0.7,3,2.670096e-11,2.761733e-11,50.0
7298,-1.3209,0.8362,4f,0.7,3,2.514688e-11,2.040298e-11,50.0
7299,-2.4502,-1.2897,4f,0.7,3,3.319856e-11,1.820544e-11,50.0
7300,0.0,0.0,4f,0.7,3,2.951767e-11,2.598999e-11,100.0
7301,-0.8014,-0.8294,4f,0.7,3,3.288472e-11,2.306064e-11,100.0
7302,-0.2677,0.215,4f,0.7,3,2.839814e-11,2.493166e-11,100.0
7303,1.6757,0.8946,4f,0.7,3,2.606925e-11,3.542293e-11,100.0
7304,0.2014,1.0447,4f,0.7,3,2.55232e-11,2.685627e-11,100.0
7305,-1.7987,2.7742,4f,0.7,3,2.16271e-11,2.054274e-11,100.0
7306,0.656,-1.2719,4f,0.7,3,3.514947e-11,2.904316e-11,100.0
7307,-0.4937,0.4482,4f,0.7,3,2.716799e-11,2.41047e-11,100.0
7308,0.3209,1.4379,4f,0.7,3,2.443436e-11,2.741256e-11,100.0
7309,-0.5189,-0.378,4f,0.7,3,3.04021e-11,2.401056e-11,100.0
7310,0.5518,0.3415,4f,0.7,3,2.763529e-11,2.852653e-11,100.0
7311,0.29,-0.1841,4f,0.7,3,2.982347e-11,2.725187e-11,100.0
7312,0.8485,-0.7446,4f,0.7,3,3.239808e-11,3.00711e-11,100.0
7313,-1.2438,0.6697,4f,0.7,3,2.703984e-11,2.183005e-11,100.0
7314,0.6131,-1.1911,4f,0.7,3,3.7259e-11,2.882426e-11,100.0
7315,0.3824,0.9694,4f,0.7,3,2.568098e-11,2.770278e-11,100.0
7316,-1.8849,0.6073,4f,0.7,3,2.705869e-11,2.034527e-11,100.0
7317,0.8013,0.2451,4f,0.7,3,2.837974e-11,2.982107e-11,100.0
7318,-1.3209,0.8362,4f,0.7,3,2.763882e-11,2.163319e-11,100.0
7319,-2.4502,-1.2897,4f,0.7,3,3.634423e-11,1.921916e-11,100.0
7320,0.0,0.0,4f,0.7,3,2.992553e-11,2.702385e-11,125.0
7321,-0.8014,-0.8294,4f,0.7,3,3.329714e-11,2.392099e-11,125.0
