,1,2,LoadCap,vdd,number_fin,index,temp,montecarlo_iteration,tphl,tplh,total_power,iint,temper,alter#
2476,4.407029602,4.828899174,1f,0.9,8,77,100,7,3.90696e-12,3.75205e-12,-7.44786e-07,-3.31016e-14,100,1
2477,4.346317455,4.844399261,1f,0.9,8,78,100,8,3.24258e-12,3.76273e-12,-1.0442e-06,-4.6409e-14,100,1
2478,4.486196606,4.846298129,1f,0.9,8,79,100,9,5.09329e-12,3.37229e-12,-1.07632e-06,-4.78366e-14,100,1
2479,4.321151336000001,4.765845872,1f,0.9,8,80,100,10,2.75435e-12,4.71694e-12,-1.84528e-07,-8.20122e-15,100,1
2480,4.370066928,4.852864388,1f,0.9,10,1,-15,1,3.05355e-12,3.01313e-12,-1.86791e-07,-8.30184e-15,-15,1
2481,4.370806412,4.873612049,1f,0.9,10,2,-15,2,3.11708e-12,2.77913e-12,-3.68947e-07,-1.63976e-14,-15,1
2482,4.333498878,4.850896718,1f,0.9,10,3,-15,3,2.62948e-12,3.15528e-12,-1.76376e-07,-7.83892e-15,-15,1
2483,4.407236791,4.856645244,1f,0.9,10,4,-15,4,3.48207e-12,2.86683e-12,-2.09012e-07,-9.28941e-15,-15,1
2484,4.387795215,4.770993196,1f,0.9,10,5,-15,5,3.12493e-12,3.97825e-12,-3.35272e-08,-1.4901e-15,-15,1
2485,4.327368287,4.944578681,1f,0.9,10,6,-15,6,2.90971e-12,2.25942e-12,-2.8257e-06,-1.25587e-13,-15,1
2486,4.407029602,4.828899174,1f,0.9,10,7,-15,7,3.43599e-12,3.20699e-12,-8.89586e-08,-3.95372e-15,-15,1
2487,4.346317455,4.844399261,1f,0.9,10,8,-15,8,2.7532e-12,3.18078e-12,-1.42971e-07,-6.35425e-15,-15,1
2488,4.486196606,4.846298129,1f,0.9,10,9,-15,9,4.54676e-12,2.86875e-12,-1.47142e-07,-6.53966e-15,-15,1
2489,4.321151336000001,4.765845872,1f,0.9,10,10,-15,10,2.26519e-12,4.15555e-12,-3.50324e-08,-1.557e-15,-15,1
2490,4.370066928,4.852864388,1f,0.9,10,11,5,1,3.08287e-12,3.0585e-12,-2.98706e-07,-1.32758e-14,5,1
2491,4.370806412,4.873612049,1f,0.9,10,12,5,2,3.14784e-12,2.82726e-12,-5.66295e-07,-2.51687e-14,5,1
2492,4.333498878,4.850896718,1f,0.9,10,13,5,3,2.66268e-12,3.20613e-12,-2.84168e-07,-1.26297e-14,5,1
2493,4.407236791,4.856645244,1f,0.9,10,14,5,4,3.51145e-12,2.90784e-12,-3.34384e-07,-1.48615e-14,5,1
2494,4.387795215,4.770993196,1f,0.9,10,15,5,5,3.13089e-12,4.00184e-12,-4.14257e-08,-1.84114e-15,5,1
2495,4.327368287,4.944578681,1f,0.9,10,16,5,6,2.93898e-12,2.31907e-12,-3.45047e-06,-1.53354e-13,5,1
2496,4.407029602,4.828899174,1f,0.9,10,17,5,7,3.46362e-12,3.24451e-12,-1.43249e-07,-6.36664e-15,5,1
2497,4.346317455,4.844399261,1f,0.9,10,18,5,8,2.7844e-12,3.22908e-12,-2.31911e-07,-1.03071e-14,5,1
2498,4.486196606,4.846298129,1f,0.9,10,19,5,9,4.56659e-12,2.89094e-12,-2.39902e-07,-1.06623e-14,5,1
2499,4.321151336000001,4.765845872,1f,0.9,10,20,5,10,2.2932e-12,4.18964e-12,-4.14352e-08,-1.84156e-15,5,1
2500,4.370066928,4.852864388,1f,0.9,10,21,15,1,3.09707e-12,3.07939e-12,-3.73278e-07,-1.65901e-14,15,1
2501,4.370806412,4.873612049,1f,0.9,10,22,15,2,3.16286e-12,2.84962e-12,-6.86954e-07,-3.05313e-14,15,1
2502,4.333498878,4.850896718,1f,0.9,10,23,15,3,2.67749e-12,3.22987e-12,-3.53565e-07,-1.5714e-14,15,1
2503,4.407236791,4.856645244,1f,0.9,10,24,15,4,3.52488e-12,2.92646e-12,-4.15379e-07,-1.84613e-14,15,1
2504,4.387795215,4.770993196,1f,0.9,10,25,15,5,3.14113e-12,4.03175e-12,-4.71778e-08,-2.09679e-15,15,1
2505,4.327368287,4.944578681,1f,0.9,10,26,15,6,2.95336e-12,2.34712e-12,-3.7774e-06,-1.67884e-13,15,1
2506,4.407029602,4.828899174,1f,0.9,10,27,15,7,3.47607e-12,3.26094e-12,-1.8029e-07,-8.0129e-15,15,1
2507,4.346317455,4.844399261,1f,0.9,10,28,15,8,2.79772e-12,3.25151e-12,-2.90496e-07,-1.29109e-14,15,1
2508,4.486196606,4.846298129,1f,0.9,10,29,15,9,4.5736e-12,2.9029e-12,-3.01682e-07,-1.34081e-14,15,1
2509,4.321151336000001,4.765845872,1f,0.9,10,30,15,10,2.30624e-12,4.21712e-12,-4.65616e-08,-2.06941e-15,15,1
2510,4.370066928,4.852864388,1f,0.9,10,31,25,1,3.10238e-12,3.09917e-12,-4.58917e-07,-2.03963e-14,25,1
2511,4.370806412,4.873612049,1f,0.9,10,32,25,2,3.1698e-12,2.87087e-12,-8.22965e-07,-3.65762e-14,25,1
2512,4.333498878,4.850896718,1f,0.9,10,33,25,3,2.69221e-12,3.25248e-12,-4.36166e-07,-1.93852e-14,25,1
2513,4.407236791,4.856645244,1f,0.9,10,34,25,4,3.53793e-12,2.94392e-12,-5.10501e-07,-2.26889e-14,25,1
2514,4.387795215,4.770993196,1f,0.9,10,35,25,5,3.15066e-12,4.03318e-12,-5.51909e-08,-2.45293e-15,25,1
2515,4.327368287,4.944578681,1f,0.9,10,36,25,6,2.96754e-12,2.37345e-12,-4.11312e-06,-1.82805e-13,25,1
2516,4.407029602,4.828899174,1f,0.9,10,37,25,7,3.47719e-12,3.27614e-12,-2.27552e-07,-1.01134e-14,25,1
2517,4.346317455,4.844399261,1f,0.9,10,38,25,8,2.80739e-12,3.27283e-12,-3.60372e-07,-1.60165e-14,25,1
2518,4.486196606,4.846298129,1f,0.9,10,39,25,9,4.5786e-12,2.91736e-12,-3.75833e-07,-1.67037e-14,25,1
2519,4.321151336000001,4.765845872,1f,0.9,10,40,25,10,2.31858e-12,4.22726e-12,-5.30067e-08,-2.35585e-15,25,1
2520,4.370066928,4.852864388,1f,0.9,10,41,50,1,3.13442e-12,3.14392e-12,-7.33819e-07,-3.26142e-14,50,1
2521,4.370806412,4.873612049,1f,0.9,10,42,50,2,3.20289e-12,2.91942e-12,-1.22764e-06,-5.45617e-14,50,1
2522,4.333498878,4.850896718,1f,0.9,10,43,50,3,2.72568e-12,3.30364e-12,-7.00694e-07,-3.1142e-14,50,1
2523,4.407236791,4.856645244,1f,0.9,10,44,50,4,3.56951e-12,2.98276e-12,-8.06041e-07,-3.58241e-14,50,1
2524,4.387795215,4.770993196,1f,0.9,10,45,50,5,3.17188e-12,4.05613e-12,-8.70763e-08,-3.87006e-15,50,1
2525,4.327368287,4.944578681,1f,0.9,10,46,50,6,2.99992e-12,2.43525e-12,-4.9863e-06,-2.21614e-13,50,1
2526,4.407029602,4.828899174,1f,0.9,10,47,50,7,3.50394e-12,3.30914e-12,-3.86887e-07,-1.7195e-14,50,1
2527,4.346317455,4.844399261,1f,0.9,10,48,50,8,2.8403e-12,3.32153e-12,-5.90273e-07,-2.62343e-14,50,1
2528,4.486196606,4.846298129,1f,0.9,10,49,50,9,4.59568e-12,2.93634e-12,-6.13142e-07,-2.72508e-14,50,1
2529,4.321151336000001,4.765845872,1f,0.9,10,50,50,10,2.34727e-12,4.2668e-12,-8.27666e-08,-3.67852e-15,50,1
2530,4.370066928,4.852864388,1f,0.9,10,51,75,1,3.16324e-12,3.18069e-12,-1.09505e-06,-4.86687e-14,75,1
2531,4.370806412,4.873612049,1f,0.9,10,52,75,2,3.23277e-12,2.9617e-12,-1.72114e-06,-7.6495e-14,75,1
2532,4.333498878,4.850896718,1f,0.9,10,53,75,3,2.75578e-12,3.34857e-12,-1.05165e-06,-4.67401e-14,75,1
2533,4.407236791,4.856645244,1f,0.9,10,54,75,4,3.60076e-12,3.0153e-12,-1.19275e-06,-5.30112e-14,75,1
2534,4.387795215,4.770993196,1f,0.9,10,55,75,5,3.1901e-12,4.07461e-12,-1.45312e-07,-6.4583e-15,75,1
2535,4.327368287,4.944578681,1f,0.9,10,56,75,6,3.03017e-12,2.49112e-12,-5.90106e-06,-2.62269e-13,75,1
2536,4.407029602,4.828899174,1f,0.9,10,57,75,7,3.52737e-12,3.33561e-12,-6.17153e-07,-2.7429e-14,75,1
2537,4.346317455,4.844399261,1f,0.9,10,58,75,8,2.87009e-12,3.36393e-12,-9.02793e-07,-4.01241e-14,75,1
2538,4.486196606,4.846298129,1f,0.9,10,59,75,9,4.61018e-12,2.94877e-12,-9.35241e-07,-4.15663e-14,75,1
2539,4.321151336000001,4.765845872,1f,0.9,10,60,75,10,2.37413e-12,4.30074e-12,-1.36163e-07,-6.05171e-15,75,1
2540,4.370066928,4.852864388,1f,0.9,10,61,90,1,3.17926e-12,3.2013e-12,-1.35309e-06,-6.01375e-14,90,1
2541,4.370806412,4.873612049,1f,0.9,10,62,90,2,3.24943e-12,2.99056e-12,-2.05744e-06,-9.14416e-14,90,1
2542,4.333498878,4.850896718,1f,0.9,10,63,90,3,2.77288e-12,3.37271e-12,-1.30382e-06,-5.79477e-14,90,1
2543,4.407236791,4.856645244,1f,0.9,10,64,90,4,3.614e-12,3.032e-12,-1.46416e-06,-6.50737e-14,90,1
2544,4.387795215,4.770993196,1f,0.9,10,65,90,5,3.19999e-12,4.08296e-12,-1.97597e-07,-8.7821e-15,90,1
2545,4.327368287,4.944578681,1f,0.9,10,66,90,6,3.04716e-12,2.52163e-12,-6.46694e-06,-2.87419e-13,90,1
2546,4.407029602,4.828899174,1f,0.9,10,67,90,7,3.54034e-12,3.34863e-12,-7.92953e-07,-3.52423e-14,90,1
2547,4.346317455,4.844399261,1f,0.9,10,68,90,8,2.88669e-12,3.38626e-12,-1.13115e-06,-5.02734e-14,90,1
2548,4.486196606,4.846298129,1f,0.9,10,69,90,9,4.60936e-12,2.95272e-12,-1.16765e-06,-5.18956e-14,90,1
2549,4.321151336000001,4.765845872,1f,0.9,10,70,90,10,2.39284e-12,4.31613e-12,-1.8555e-07,-8.24664e-15,90,1
2550,4.370066928,4.852864388,1f,0.9,10,71,100,1,3.1895e-12,3.21387e-12,-1.54182e-06,-6.85253e-14,100,1
2551,4.370806412,4.873612049,1f,0.9,10,72,100,2,3.26007e-12,3.00247e-12,-2.29682e-06,-1.02081e-13,100,1
2552,4.333498878,4.850896718,1f,0.9,10,73,100,3,2.78392e-12,3.38764e-12,-1.48953e-06,-6.62014e-14,100,1
2553,4.407236791,4.856645244,1f,0.9,10,74,100,4,3.62246e-12,3.04201e-12,-1.66164e-06,-7.38505e-14,100,1
2554,4.387795215,4.770993196,1f,0.9,10,75,100,5,3.20627e-12,4.08744e-12,-2.40717e-07,-1.06985e-14,100,1
2555,4.327368287,4.944578681,1f,0.9,10,76,100,6,3.05783e-12,2.54068e-12,-6.85095e-06,-3.04487e-13,100,1
2556,4.407029602,4.828899174,1f,0.9,10,77,100,7,3.54859e-12,3.35617e-12,-9.26051e-07,-4.11578e-14,100,1
2557,4.346317455,4.844399261,1f,0.9,10,78,100,8,2.8973e-12,3.39965e-12,-1.30032e-06,-5.77921e-14,100,1
2558,4.486196606,4.846298129,1f,0.9,10,79,100,9,4.61442e-12,2.95422e-12,-1.34046e-06,-5.95759e-14,100,1
2559,4.321151336000001,4.765845872,1f,0.9,10,80,100,10,2.40084e-12,4.32574e-12,-2.2667e-07,-1.00742e-14,100,1
2560,4.370066928,4.852864388,4f,0.6,1,1,-15,1,3.7376e-11,5.36354e-11,-3.66221e-08,-2.44147e-15,-15,1
2561,4.370806412,4.873612049,4f,0.6,1,2,-15,2,3.74544e-11,4.97359e-11,-3.66767e-08,-2.44511e-15,-15,1
2562,4.333498878,4.850896718,4f,0.6,1,3,-15,3,3.44044e-11,5.40647e-11,-3.66336e-08,-2.44224e-15,-15,1
2563,4.407236791,4.856645244,4f,0.6,1,4,-15,4,4.13315e-11,5.28483e-11,-3.66129e-08,-2.44086e-15,-15,1
2564,4.387795215,4.770993196,4f,0.6,1,5,-15,5,3.90843e-11,7.88179e-11,-3.65624e-08,-2.43749e-15,-15,1
2565,4.327368287,4.944578681,4f,0.6,1,6,-15,6,3.40008e-11,4.03332e-11,-3.66222e-08,-2.44148e-15,-15,1
2566,4.407029602,4.828899174,4f,0.6,1,7,-15,7,4.12913e-11,5.90865e-11,-3.66153e-08,-2.44102e-15,-15,1
2567,4.346317455,4.844399261,4f,0.6,1,8,-15,8,3.53559e-11,5.54526e-11,-3.66447e-08,-2.44298e-15,-15,1
2568,4.486196606,4.846298129,4f,0.6,1,9,-15,9,5.47392e-11,5.49388e-11,-3.65898e-08,-2.43932e-15,-15,1
2569,4.321151336000001,4.765845872,4f,0.6,1,10,-15,10,3.34876e-11,8.12911e-11,-3.65779e-08,-2.43852e-15,-15,1
2570,4.370066928,4.852864388,4f,0.6,1,11,5,1,3.79359e-11,5.49384e-11,-3.66173e-08,-2.44115e-15,5,1
2571,4.370806412,4.873612049,4f,0.6,1,12,5,2,3.80153e-11,5.10357e-11,-3.66382e-08,-2.44255e-15,5,1
2572,4.333498878,4.850896718,4f,0.6,1,13,5,3,3.49131e-11,5.53673e-11,-3.66382e-08,-2.44254e-15,5,1
2573,4.407236791,4.856645244,4f,0.6,1,14,5,4,4.19316e-11,5.41523e-11,-3.66106e-08,-2.44071e-15,5,1
2574,4.387795215,4.770993196,4f,0.6,1,15,5,5,3.9667e-11,7.96577e-11,-3.65677e-08,-2.43784e-15,5,1
2575,4.327368287,4.944578681,4f,0.6,1,16,5,6,3.451e-11,4.15382e-11,-3.66736e-08,-2.44491e-15,5,1
2576,4.407029602,4.828899174,4f,0.6,1,17,5,7,4.18909e-11,6.0357e-11,-3.66226e-08,-2.44151e-15,5,1
2577,4.346317455,4.844399261,4f,0.6,1,18,5,8,3.58891e-11,5.67498e-11,-3.66226e-08,-2.44151e-15,5,1
2578,4.486196606,4.846298129,4f,0.6,1,19,5,9,5.53252e-11,5.62365e-11,-3.65848e-08,-2.43899e-15,5,1
2579,4.321151336000001,4.765845872,4f,0.6,1,20,5,10,3.40075e-11,8.20541e-11,-3.66224e-08,-2.44149e-15,5,1
2580,4.370066928,4.852864388,4f,0.6,1,21,15,1,3.81999e-11,5.55378e-11,-3.66114e-08,-2.44076e-15,15,1
2581,4.370806412,4.873612049,4f,0.6,1,22,15,2,3.82798e-11,5.16392e-11,-3.66305e-08,-2.44204e-15,15,1
2582,4.333498878,4.850896718,4f,0.6,1,23,15,3,3.51591e-11,5.59659e-11,-3.66292e-08,-2.44195e-15,15,1
2583,4.407236791,4.856645244,4f,0.6,1,24,15,4,4.2212e-11,5.47533e-11,-3.66063e-08,-2.44042e-15,15,1
2584,4.387795215,4.770993196,4f,0.6,1,25,15,5,3.99405e-11,7.99976e-11,-3.65717e-08,-2.43811e-15,15,1
2585,4.327368287,4.944578681,4f,0.6,1,26,15,6,3.47575e-11,4.2108e-11,-3.66786e-08,-2.44524e-15,15,1
2586,4.407029602,4.828899174,4f,0.6,1,27,15,7,4.21711e-11,6.09323e-11,-3.66227e-08,-2.44151e-15,15,1
2587,4.346317455,4.844399261,4f,0.6,1,28,15,8,3.61414e-11,5.73436e-11,-3.66932e-08,-2.44622e-15,15,1
2588,4.486196606,4.846298129,4f,0.6,1,29,15,9,5.55853e-11,5.68313e-11,-3.66392e-08,-2.44261e-15,15,1
2589,4.321151336000001,4.765845872,4f,0.6,1,30,15,10,3.42345e-11,8.2353e-11,-3.66312e-08,-2.44208e-15,15,1
2590,4.370066928,4.852864388,4f,0.6,1,31,25,1,3.84541e-11,5.61036e-11,-3.66478e-08,-2.44319e-15,25,1
2591,4.370806412,4.873612049,4f,0.6,1,32,25,2,3.85343e-11,5.22128e-11,-3.66254e-08,-2.44169e-15,25,1
2592,4.333498878,4.850896718,4f,0.6,1,33,25,3,3.53967e-11,5.65305e-11,-3.66702e-08,-2.44468e-15,25,1
2593,4.407236791,4.856645244,4f,0.6,1,34,25,4,4.24804e-11,5.53213e-11,-3.66761e-08,-2.44507e-15,25,1
2594,4.387795215,4.770993196,4f,0.6,1,35,25,5,4.02033e-11,8.02894e-11,-3.65769e-08,-2.43846e-15,25,1
2595,4.327368287,4.944578681,4f,0.6,1,36,25,6,3.49928e-11,4.26556e-11,-3.67196e-08,-2.44798e-15,25,1
2596,4.407029602,4.828899174,4f,0.6,1,37,25,7,4.24393e-11,6.14695e-11,-3.66223e-08,-2.44149e-15,25,1
2597,4.346317455,4.844399261,4f,0.6,1,38,25,8,3.63849e-11,5.79023e-11,-3.6655e-08,-2.44367e-15,25,1
2598,4.486196606,4.846298129,4f,0.6,1,39,25,9,5.5826e-11,5.73914e-11,-3.66016e-08,-2.4401e-15,25,1
2599,4.321151336000001,4.765845872,4f,0.6,1,40,25,10,3.44692e-11,8.26032e-11,-3.66493e-08,-2.44329e-15,25,1
2600,4.370066928,4.852864388,4f,0.6,1,41,50,1,3.90608e-11,5.73762e-11,-3.66346e-08,-2.44231e-15,50,1
2601,4.370806412,4.873612049,4f,0.6,1,42,50,2,3.91427e-11,5.35186e-11,-3.6669e-08,-2.4446e-15,50,1
2602,4.333498878,4.850896718,4f,0.6,1,43,50,3,3.59573e-11,5.77991e-11,-3.67037e-08,-2.44692e-15,50,1
2603,4.407236791,4.856645244,4f,0.6,1,44,50,4,4.31041e-11,5.6602e-11,-3.66069e-08,-2.44046e-15,50,1
2604,4.387795215,4.770993196,4f,0.6,1,45,50,5,4.08169e-11,8.0831e-11,-3.65968e-08,-2.43979e-15,50,1
2605,4.327368287,4.944578681,4f,0.6,1,46,50,6,3.55484e-11,4.39265e-11,-3.68092e-08,-2.45394e-15,50,1
2606,4.407029602,4.828899174,4f,0.6,1,47,50,7,4.30626e-11,6.26551e-11,-3.66065e-08,-2.44043e-15,50,1
2607,4.346317455,4.844399261,4f,0.6,1,48,50,8,3.69585e-11,5.91518e-11,-3.66712e-08,-2.44475e-15,50,1
2608,4.486196606,4.846298129,4f,0.6,1,49,50,9,5.6353e-11,5.86456e-11,-3.65807e-08,-2.43871e-15,50,1
2609,4.321151336000001,4.765845872,4f,0.6,1,50,50,10,3.50176e-11,8.30397e-11,-3.67748e-08,-2.45165e-15,50,1
2610,4.370066928,4.852864388,4f,0.6,1,51,75,1,3.96117e-11,5.84563e-11,-3.66953e-08,-2.44635e-15,75,1
2611,4.370806412,4.873612049,4f,0.6,1,52,75,2,3.96944e-11,5.46456e-11,-3.67096e-08,-2.44731e-15,75,1
2612,4.333498878,4.850896718,4f,0.6,1,53,75,3,3.64745e-11,5.8874e-11,-3.68473e-08,-2.45649e-15,75,1
2613,4.407236791,4.856645244,4f,0.6,1,54,75,4,4.36681e-11,5.76926e-11,-3.66438e-08,-2.44292e-15,75,1
2614,4.387795215,4.770993196,4f,0.6,1,55,75,5,4.13759e-11,8.11412e-11,-3.66595e-08,-2.44397e-15,75,1
2615,4.327368287,4.944578681,4f,0.6,1,56,75,6,3.60617e-11,4.50567e-11,-3.70166e-08,-2.46778e-15,75,1
2616,4.407029602,4.828899174,4f,0.6,1,57,75,7,4.36262e-11,6.36314e-11,-3.66223e-08,-2.44149e-15,75,1
2617,4.346317455,4.844399261,4f,0.6,1,58,75,8,3.74867e-11,6.0203e-11,-3.67682e-08,-2.45121e-15,75,1
2618,4.486196606,4.846298129,4f,0.6,1,59,75,9,5.67901e-11,5.97028e-11,-3.65968e-08,-2.43979e-15,75,1
2619,4.321151336000001,4.765845872,4f,0.6,1,60,75,10,3.55238e-11,8.32464e-11,-3.69479e-08,-2.46319e-15,75,1
2620,4.370066928,4.852864388,4f,0.6,1,61,90,1,3.99207e-11,5.90168e-11,-3.67466e-08,-2.44977e-15,90,1
2621,4.370806412,4.873612049,4f,0.6,1,62,90,2,4.00038e-11,5.52391e-11,-3.67681e-08,-2.4512e-15,90,1
2622,4.333498878,4.850896718,4f,0.6,1,63,90,3,3.67661e-11,5.9431e-11,-3.6984e-08,-2.4656e-15,90,1
2623,4.407236791,4.856645244,4f,0.6,1,64,90,4,4.39814e-11,5.82602e-11,-3.66669e-08,-2.44446e-15,90,1
2624,4.387795215,4.770993196,4f,0.6,1,65,90,5,4.16881e-11,8.12327e-11,-3.66716e-08,-2.44477e-15,90,1
2625,4.327368287,4.944578681,4f,0.6,1,66,90,6,3.63513e-11,4.56655e-11,-3.72681e-08,-2.48454e-15,90,1
2626,4.407029602,4.828899174,4f,0.6,1,67,90,7,4.39393e-11,6.41242e-11,-3.66696e-08,-2.44464e-15,90,1
2627,4.346317455,4.844399261,4f,0.6,1,68,90,8,3.77841e-11,6.07443e-11,-3.68573e-08,-2.45715e-15,90,1
2628,4.486196606,4.846298129,4f,0.6,1,69,90,9,5.70165e-11,6.02479e-11,-3.65981e-08,-2.43987e-15,90,1
2629,4.321151336000001,4.765845872,4f,0.6,1,70,90,10,3.58091e-11,8.32776e-11,-3.71235e-08,-2.4749e-15,90,1
2630,4.370066928,4.852864388,4f,0.6,1,71,100,1,4.01185e-11,5.93554e-11,-3.68586e-08,-2.45724e-15,100,1
2631,4.370806412,4.873612049,4f,0.6,1,72,100,2,4.02018e-11,5.56011e-11,-3.68241e-08,-2.45494e-15,100,1
2632,4.333498878,4.850896718,4f,0.6,1,73,100,3,3.69532e-11,5.97672e-11,-3.71819e-08,-2.47879e-15,100,1
2633,4.407236791,4.856645244,4f,0.6,1,74,100,4,4.41809e-11,5.86038e-11,-3.66779e-08,-2.44519e-15,100,1
2634,4.387795215,4.770993196,4f,0.6,1,75,100,5,4.18875e-11,8.12585e-11,-3.67348e-08,-2.44899e-15,100,1
2635,4.327368287,4.944578681,4f,0.6,1,76,100,6,3.65266e-11,4.60423e-11,-3.74971e-08,-2.49981e-15,100,1
2636,4.407029602,4.828899174,4f,0.6,1,77,100,7,4.41386e-11,6.4416e-11,-3.66937e-08,-2.44625e-15,100,1
2637,4.346317455,4.844399261,4f,0.6,1,78,100,8,3.79767e-11,6.10695e-11,-3.69832e-08,-2.46555e-15,100,1
2638,4.486196606,4.846298129,4f,0.6,1,79,100,9,5.71545e-11,6.05757e-11,-3.66353e-08,-2.44235e-15,100,1
2639,4.321151336000001,4.765845872,4f,0.6,1,80,100,10,3.59758e-11,8.32644e-11,-3.73355e-08,-2.48903e-15,100,1
2640,4.370066928,4.852864388,4f,0.6,2,1,-15,1,2.07354e-11,2.85658e-11,-3.73143e-08,-2.48762e-15,-15,1
2641,4.370806412,4.873612049,4f,0.6,2,2,-15,2,2.07777e-11,2.65098e-11,-3.7179e-08,-2.4786e-15,-15,1
2642,4.333498878,4.850896718,4f,0.6,2,3,-15,3,1.90442e-11,2.87929e-11,-3.73371e-08,-2.48914e-15,-15,1
2643,4.407236791,4.856645244,4f,0.6,2,4,-15,4,2.28973e-11,2.81477e-11,-3.7141e-08,-2.47607e-15,-15,1
2644,4.387795215,4.770993196,4f,0.6,2,5,-15,5,2.16574e-11,4.16512e-11,-3.70946e-08,-2.47297e-15,-15,1
2645,4.327368287,4.944578681,4f,0.6,2,6,-15,6,1.88298e-11,2.14684e-11,-3.72106e-08,-2.4807e-15,-15,1
2646,4.407029602,4.828899174,4f,0.6,2,7,-15,7,2.28698e-11,3.14151e-11,-3.7235e-08,-2.48233e-15,-15,1
2647,4.346317455,4.844399261,4f,0.6,2,8,-15,8,1.95956e-11,2.95207e-11,-3.71206e-08,-2.4747e-15,-15,1
2648,4.486196606,4.846298129,4f,0.6,2,9,-15,9,2.98348e-11,2.92282e-11,-3.70668e-08,-2.47112e-15,-15,1
2649,4.321151336000001,4.765845872,4f,0.6,2,10,-15,10,1.85084e-11,4.29276e-11,-3.72824e-08,-2.4855e-15,-15,1
2650,4.370066928,4.852864388,4f,0.6,2,11,5,1,2.10075e-11,2.92019e-11,-3.72106e-08,-2.48071e-15,5,1
2651,4.370806412,4.873612049,4f,0.6,2,12,5,2,2.10551e-11,2.71444e-11,-3.71789e-08,-2.4786e-15,5,1
2652,4.333498878,4.850896718,4f,0.6,2,13,5,3,1.92987e-11,2.94292e-11,-3.72849e-08,-2.48566e-15,5,1
2653,4.407236791,4.856645244,4f,0.6,2,14,5,4,2.31868e-11,2.87841e-11,-3.71944e-08,-2.47963e-15,5,1
2654,4.387795215,4.770993196,4f,0.6,2,15,5,5,2.19394e-11,4.20512e-11,-3.70933e-08,-2.47289e-15,5,1
2655,4.327368287,4.944578681,4f,0.6,2,16,5,6,1.90831e-11,2.20581e-11,-3.72086e-08,-2.48057e-15,5,1
2656,4.407029602,4.828899174,4f,0.6,2,17,5,7,2.31593e-11,3.20352e-11,-3.71685e-08,-2.4779e-15,5,1
2657,4.346317455,4.844399261,4f,0.6,2,18,5,8,1.98569e-11,3.01542e-11,-3.72317e-08,-2.48211e-15,5,1
2658,4.486196606,4.846298129,4f,0.6,2,19,5,9,3.01195e-11,2.98618e-11,-3.71983e-08,-2.47989e-15,5,1
2659,4.321151336000001,4.765845872,4f,0.6,2,20,5,10,1.8721e-11,4.32917e-11,-3.71931e-08,-2.47954e-15,5,1
2660,4.370066928,4.852864388,4f,0.6,2,21,15,1,2.11351e-11,2.94928e-11,-3.72522e-08,-2.48348e-15,15,1
2661,4.370806412,4.873612049,4f,0.6,2,22,15,2,2.11829e-11,2.74376e-11,-3.73501e-08,-2.49e-15,15,1
2662,4.333498878,4.850896718,4f,0.6,2,23,15,3,1.94186e-11,2.972e-11,-3.72749e-08,-2.48499e-15,15,1
2663,4.407236791,4.856645244,4f,0.6,2,24,15,4,2.33213e-11,2.90758e-11,-3.72392e-08,-2.48261e-15,15,1
2664,4.387795215,4.770993196,4f,0.6,2,25,15,5,2.20709e-11,4.22112e-11,-3.71005e-08,-2.47336e-15,15,1
2665,4.327368287,4.944578681,4f,0.6,2,26,15,6,1.92023e-11,2.2336e-11,-3.72426e-08,-2.48284e-15,15,1
2666,4.407029602,4.828899174,4f,0.6,2,27,15,7,2.32938e-11,3.23141e-11,-3.72866e-08,-2.48578e-15,15,1
2667,4.346317455,4.844399261,4f,0.6,2,28,15,8,1.998e-11,3.04425e-11,-3.72267e-08,-2.48178e-15,15,1
2668,4.486196606,4.846298129,4f,0.6,2,29,15,9,3.0245e-11,3.01504e-11,-3.72043e-08,-2.48029e-15,15,1
2669,4.321151336000001,4.765845872,4f,0.6,2,30,15,10,1.88406e-11,4.34311e-11,-3.72158e-08,-2.48105e-15,15,1
2670,4.370066928,4.852864388,4f,0.6,2,31,25,1,2.12574e-11,2.97664e-11,-3.72151e-08,-2.481e-15,25,1
2671,4.370806412,4.873612049,4f,0.6,2,32,25,2,2.13055e-11,2.77152e-11,-3.72526e-08,-2.48351e-15,25,1
2672,4.333498878,4.850896718,4f,0.6,2,33,25,3,1.95339e-11,2.99932e-11,-3.72623e-08,-2.48416e-15,25,1
2673,4.407236791,4.856645244,4f,0.6,2,34,25,4,2.34496e-11,2.93504e-11,-3.72558e-08,-2.48372e-15,25,1
2674,4.387795215,4.770993196,4f,0.6,2,35,25,5,2.21966e-11,4.23463e-11,-3.711e-08,-2.474e-15,25,1
2675,4.327368287,4.944578681,4f,0.6,2,36,25,6,1.93172e-11,2.26025e-11,-3.7534e-08,-2.50227e-15,25,1
2676,4.407029602,4.828899174,4f,0.6,2,37,25,7,2.34219e-11,3.25732e-11,-3.72177e-08,-2.48118e-15,25,1
2677,4.346317455,4.844399261,4f,0.6,2,38,25,8,2.00938e-11,3.07126e-11,-3.72117e-08,-2.48078e-15,25,1
2678,4.486196606,4.846298129,4f,0.6,2,39,25,9,3.03606e-11,3.04211e-11,-3.71342e-08,-2.47562e-15,25,1
