,nmos_rvt:@:nfet_phig:@:IGNC,pmos_rvt:@:pfet_phig:@:IGNC,LoadCap,vdd,number_fin,t_fall_delay,t_rise_delay,t_fall_time,t_rise_time,temper
17304,0.2014,1.0447,8f,0.9,3,7.092424e-11,2.951616e-11,5.686793e-11,3.573632e-11,0.0
17305,-1.7987,2.7742,8f,0.9,3,5.911055e-11,2.557656e-11,4.926942e-11,3.224109e-11,0.0
17306,0.656,-1.2719,8f,0.9,3,7.692334e-11,3.534655e-11,7.013003e-11,4.212782e-11,0.0
17307,-0.4937,0.4482,8f,0.9,3,6.542508e-11,3.048074e-11,5.197751e-11,3.743716e-11,0.0
17308,0.3209,1.4379,8f,0.9,3,7.234567e-11,2.814089e-11,5.820066e-11,3.480612e-11,0.0
17309,-0.5189,-0.378,8f,0.9,3,6.523639e-11,3.263288e-11,5.183749e-11,3.895456e-11,0.0
17310,0.5518,0.3415,8f,0.9,3,7.483566e-11,3.07516e-11,6.108095e-11,3.781291e-11,0.0
17311,0.29,-0.1841,8f,0.9,3,7.180983e-11,3.291396e-11,5.75904e-11,3.963166e-11,0.0
17312,0.8485,-0.7446,8f,0.9,3,7.872719e-11,3.360045e-11,6.583914e-11,4.009093e-11,0.0
17313,-1.2438,0.6697,8f,0.9,3,6.138906e-11,2.986181e-11,5.086544e-11,3.666153e-11,0.0
17314,0.6131,-1.1911,8f,0.9,3,7.556775e-11,3.532568e-11,6.231933e-11,4.165475e-11,0.0
17315,0.3824,0.9694,8f,0.9,3,7.294156e-11,2.918156e-11,5.889091e-11,3.591258e-11,0.0
17316,-1.8849,0.6073,8f,0.9,3,5.271327e-11,3.002785e-11,4.768138e-11,3.685024e-11,0.0
17317,0.8013,0.2451,8f,0.9,3,7.810922e-11,3.09091e-11,6.532694e-11,3.79437e-11,0.0
17318,-1.3209,0.8362,8f,0.9,3,6.09888e-11,2.94791e-11,5.051114e-11,3.622934e-11,0.0
17319,-2.4502,-1.2897,8f,0.9,3,4.935743e-11,3.68444e-11,4.149448e-11,4.63919e-11,0.0
17320,0.4527,0.724,8f,0.9,3,7.385763e-11,3.106798e-11,6.115688e-11,4.082561e-11,0.0
17321,-0.7223,-0.2172,8f,0.9,3,6.422578e-11,3.352257e-11,5.248533e-11,4.178273e-11,0.0
17322,-0.5204,-1.5757,8f,0.9,3,6.528246e-11,3.775918e-11,5.191573e-11,4.803102e-11,0.0
17323,1.4914,1.8448,8f,0.9,3,8.971768e-11,2.7291e-11,7.125981e-11,3.398647e-11,0.0
17324,-0.2509,1.7263,8f,0.9,3,6.702768e-11,2.758908e-11,5.332577e-11,3.422498e-11,0.0
17325,-0.6471,0.4233,8f,0.9,3,6.451347e-11,3.043005e-11,5.270343e-11,3.734268e-11,0.0
17326,-1.3806,-0.6952,8f,0.9,3,6.090042e-11,3.346585e-11,5.02736e-11,3.995617e-11,0.0
17327,-0.9646,0.383,8f,0.9,3,6.303401e-11,3.067032e-11,5.230335e-11,3.735083e-11,0.0
17328,0.667,1.6099,8f,0.9,3,7.668713e-11,2.7793e-11,6.411202e-11,3.445475e-11,0.0
17329,-0.4127,0.7432,8f,0.9,3,6.584951e-11,2.975215e-11,5.22463e-11,3.657017e-11,0.0
17330,1.0667,0.5062,8f,0.9,3,8.211281e-11,3.148199e-11,6.784018e-11,3.933677e-11,0.0
17331,-0.6887,0.1982,8f,0.9,3,6.413492e-11,3.224914e-11,5.238325e-11,3.979444e-11,0.0
17332,-0.9693,-1.3396,8f,0.9,3,6.283841e-11,3.691593e-11,5.222628e-11,4.784347e-11,0.0
17333,-0.4554,-0.8909,8f,0.9,3,6.557363e-11,3.412451e-11,5.205235e-11,4.420692e-11,0.0
17334,-1.3938,-0.6278,8f,0.9,3,6.083639e-11,3.327111e-11,5.021481e-11,3.975822e-11,0.0
17335,-0.4497,1.4317,8f,0.9,3,6.556933e-11,2.821599e-11,5.202639e-11,3.48598e-11,0.0
17336,-0.258,1.7744,8f,0.9,3,6.699125e-11,2.749089e-11,5.329472e-11,3.412788e-11,0.0
17337,-0.05788,-0.6133,8f,0.9,3,6.845651e-11,3.326377e-11,5.453335e-11,3.966539e-11,0.0
17338,0.9223,-1.435,8f,0.9,3,7.977502e-11,3.570666e-11,6.664383e-11,4.628572e-11,0.0
17339,-0.5781,-0.05277,8f,0.9,3,6.49122e-11,3.301243e-11,5.163521e-11,4.098338e-11,0.0
17340,0.9878,0.4383,8f,0.9,3,8.083414e-11,3.038959e-11,6.730258e-11,3.731919e-11,0.0
17341,0.7875,0.518,8f,0.9,3,7.79895e-11,3.022207e-11,6.51897e-11,3.712172e-11,0.0
17342,-0.6764,0.3506,8f,0.9,3,6.412583e-11,3.179265e-11,5.097497e-11,3.910415e-11,0.0
17343,-0.2638,0.3708,8f,0.9,3,6.692855e-11,3.065591e-11,5.312014e-11,3.764363e-11,0.0
17344,0.1919,0.6274,8f,0.9,3,7.078788e-11,2.995604e-11,5.674714e-11,3.679658e-11,0.0
17345,-0.5351,1.532,8f,0.9,3,6.503929e-11,2.800878e-11,5.162713e-11,3.464236e-11,0.0
17346,-0.6454,1.4374,8f,0.9,3,6.436908e-11,2.821377e-11,5.1153e-11,3.48551e-11,0.0
17347,0.196,-0.4051,8f,0.9,3,7.078136e-11,3.271673e-11,5.672668e-11,3.899632e-11,0.0
17348,0.9222,-0.2628,8f,0.9,3,7.966403e-11,3.223734e-11,6.671252e-11,3.963505e-11,0.0
17349,1.0165,-0.6328,8f,0.9,3,8.116411e-11,3.324471e-11,6.764681e-11,3.978787e-11,0.0
17350,0.0,0.0,8f,0.9,3,6.751597e-11,3.114606e-11,5.348387e-11,3.817032e-11,-25.0
17351,-0.8014,-0.8294,8f,0.9,3,6.26622e-11,3.446331e-11,5.179899e-11,4.161123e-11,-25.0
17352,-0.2677,0.215,8f,0.9,3,6.561565e-11,3.061869e-11,5.196304e-11,3.75167e-11,-25.0
17353,1.6757,0.8946,8f,0.9,3,9.011946e-11,2.894467e-11,7.129821e-11,3.555617e-11,-25.0
17354,0.2014,1.0447,8f,0.9,3,6.91573e-11,2.861528e-11,5.517525e-11,3.515278e-11,-25.0
17355,-1.7987,2.7742,8f,0.9,3,5.253005e-11,2.529521e-11,4.722241e-11,3.177213e-11,-25.0
17356,0.656,-1.2719,8f,0.9,3,7.411233e-11,3.616206e-11,6.029371e-11,4.675168e-11,-25.0
17357,-0.4937,0.4482,8f,0.9,3,6.415835e-11,2.994785e-11,5.226123e-11,3.664559e-11,-25.0
17358,0.3209,1.4379,8f,0.9,3,7.043109e-11,2.782002e-11,5.630811e-11,3.430988e-11,-25.0
17359,-0.5189,-0.378,8f,0.9,3,6.397366e-11,3.313986e-11,5.210599e-11,4.003364e-11,-25.0
17360,0.5518,0.3415,8f,0.9,3,7.280445e-11,3.04797e-11,5.816439e-11,3.704443e-11,-25.0
17361,0.29,-0.1841,8f,0.9,3,7.055477e-11,3.188086e-11,5.57384e-11,3.843036e-11,-25.0
17362,0.8485,-0.7446,8f,0.9,3,7.661006e-11,3.411418e-11,6.389581e-11,4.104939e-11,-25.0
17363,-1.2438,0.6697,8f,0.9,3,6.03106e-11,2.946489e-11,4.9621e-11,3.607306e-11,-25.0
17364,0.6131,-1.1911,8f,0.9,3,7.359155e-11,3.451901e-11,5.957164e-11,4.458088e-11,-25.0
17365,0.3824,0.9694,8f,0.9,3,7.101821e-11,2.879364e-11,5.675736e-11,3.534734e-11,-25.0
17366,-1.8849,0.6073,8f,0.9,3,5.142533e-11,2.961094e-11,4.653361e-11,3.623412e-11,-25.0
17367,0.8013,0.2451,8f,0.9,3,7.600094e-11,3.047944e-11,6.332782e-11,3.732126e-11,-25.0
17368,-1.3209,0.8362,8f,0.9,3,5.992048e-11,2.909628e-11,4.927937e-11,3.56521e-11,-25.0
17369,-2.4502,-1.2897,8f,0.9,3,4.814621e-11,3.481336e-11,3.982009e-11,4.499431e-11,-25.0
17370,0.4527,0.724,8f,0.9,3,7.176888e-11,2.930048e-11,5.734998e-11,3.590573e-11,-25.0
17371,-0.7223,-0.2172,8f,0.9,3,6.32433e-11,3.170136e-11,5.22571e-11,3.885413e-11,-25.0
17372,-0.5204,-1.5757,8f,0.9,3,6.365058e-11,3.654485e-11,5.039208e-11,4.309031e-11,-25.0
17373,1.4914,1.8448,8f,0.9,3,8.703086e-11,2.70663e-11,7.00386e-11,3.584941e-11,-25.0
17374,-0.2509,1.7263,8f,0.9,3,6.556719e-11,2.724747e-11,5.188503e-11,3.37116e-11,-25.0
17375,-0.6471,0.4233,8f,0.9,3,6.335037e-11,3.012239e-11,5.160556e-11,3.690918e-11,-25.0
17376,-1.3806,-0.6952,8f,0.9,3,5.985603e-11,3.298887e-11,4.968044e-11,3.934142e-11,-25.0
17377,-0.9646,0.383,8f,0.9,3,6.171552e-11,3.009459e-11,5.093933e-11,3.681354e-11,-25.0
17378,0.667,1.6099,8f,0.9,3,7.454253e-11,2.745609e-11,6.195243e-11,3.394528e-11,-25.0
17379,-0.4127,0.7432,8f,0.9,3,6.456181e-11,2.934387e-11,5.113743e-11,3.598631e-11,-25.0
17380,1.0667,0.5062,8f,0.9,3,7.980095e-11,2.978966e-11,6.639895e-11,3.647778e-11,-25.0
17381,-0.6887,0.1982,8f,0.9,3,6.349175e-11,3.137572e-11,5.245778e-11,3.765026e-11,-25.0
17382,-0.9693,-1.3396,8f,0.9,3,6.197105e-11,3.487547e-11,5.098269e-11,4.13833e-11,-25.0
17383,-0.4554,-0.8909,8f,0.9,3,6.43609e-11,3.36355e-11,5.105605e-11,4.351445e-11,-25.0
17384,-1.3938,-0.6278,8f,0.9,3,5.979418e-11,3.279724e-11,4.967542e-11,3.914748e-11,-25.0
17385,-0.4497,1.4317,8f,0.9,3,6.426025e-11,2.785445e-11,5.08782e-11,3.43264e-11,-25.0
17386,-0.258,1.7744,8f,0.9,3,6.553108e-11,2.715215e-11,5.185869e-11,3.361728e-11,-25.0
17387,-0.05788,-0.6133,8f,0.9,3,6.698536e-11,3.279764e-11,5.304641e-11,3.904431e-11,-25.0
17388,0.9223,-1.435,8f,0.9,3,7.763603e-11,3.525023e-11,6.479944e-11,4.551158e-11,-25.0
17389,-0.5781,-0.05277,8f,0.9,3,6.380717e-11,3.259908e-11,5.198182e-11,4.079167e-11,-25.0
17390,0.9878,0.4383,8f,0.9,3,7.86325e-11,2.997403e-11,6.556508e-11,3.670569e-11,-25.0
17391,0.7875,0.518,8f,0.9,3,7.587552e-11,2.980886e-11,6.323229e-11,3.652192e-11,-25.0
17392,-0.6764,0.3506,8f,0.9,3,6.319329e-11,3.020227e-11,5.148527e-11,3.695747e-11,-25.0
17393,-0.2638,0.3708,8f,0.9,3,6.55843e-11,3.023042e-11,5.191343e-11,3.703336e-11,-25.0
17394,0.1919,0.6274,8f,0.9,3,6.904672e-11,2.956026e-11,5.504906e-11,3.621339e-11,-25.0
17395,-0.5351,1.532,8f,0.9,3,6.376408e-11,2.76524e-11,5.054449e-11,3.411509e-11,-25.0
17396,-0.6454,1.4374,8f,0.9,3,6.314909e-11,2.784758e-11,5.142698e-11,3.431438e-11,-25.0
17397,0.196,-0.4051,8f,0.9,3,6.907994e-11,3.218376e-11,5.504409e-11,3.850436e-11,-25.0
17398,0.9222,-0.2628,8f,0.9,3,7.766827e-11,3.300942e-11,6.48078e-11,4.052901e-11,-25.0
17399,1.0165,-0.6328,8f,0.9,3,7.896094e-11,3.277894e-11,6.58997e-11,3.916965e-11,-25.0
17400,0.0,0.0,8f,0.9,4,5.903142e-11,2.474223e-11,4.743549e-11,3.002707e-11,50.0
17401,-0.8014,-0.8294,8f,0.9,4,5.086927e-11,2.665085e-11,4.432521e-11,3.167728e-11,50.0
17402,-0.2677,0.215,8f,0.9,4,5.726449e-11,2.445381e-11,4.634745e-11,2.944862e-11,50.0
17403,1.6757,0.8946,8f,0.9,4,7.504285e-11,2.373685e-11,6.212724e-11,3.066268e-11,50.0
17404,0.2014,1.0447,8f,0.9,4,5.978889e-11,2.27419e-11,4.677879e-11,2.78374e-11,50.0
17405,-1.7987,2.7742,8f,0.9,4,4.395454e-11,1.977257e-11,3.659086e-11,2.651977e-11,50.0
17406,0.656,-1.2719,8f,0.9,4,6.308646e-11,2.774722e-11,4.899115e-11,3.30728e-11,50.0
17407,-0.4937,0.4482,8f,0.9,4,5.611391e-11,2.395369e-11,4.627646e-11,2.909088e-11,50.0
17408,0.3209,1.4379,8f,0.9,4,5.911655e-11,2.204084e-11,4.793596e-11,2.709969e-11,50.0
17409,-0.5189,-0.378,8f,0.9,4,5.310263e-11,2.559226e-11,4.499675e-11,3.067199e-11,50.0
17410,0.5518,0.3415,8f,0.9,4,6.121085e-11,2.405987e-11,4.809609e-11,2.884741e-11,50.0
17411,0.29,-0.1841,8f,0.9,4,6.046914e-11,2.517011e-11,4.744157e-11,3.022095e-11,50.0
17412,0.8485,-0.7446,8f,0.9,4,6.448956e-11,2.64091e-11,5.009934e-11,3.144715e-11,50.0
17413,-1.2438,0.6697,8f,0.9,4,4.765701e-11,2.348431e-11,4.255978e-11,2.861251e-11,50.0
17414,0.6131,-1.1911,8f,0.9,4,6.275341e-11,2.754009e-11,4.878067e-11,3.281124e-11,50.0
17415,0.3824,0.9694,8f,0.9,4,6.096819e-11,2.287198e-11,4.738555e-11,2.79863e-11,50.0
17416,-1.8849,0.6073,8f,0.9,4,4.257923e-11,2.358324e-11,3.947059e-11,2.874075e-11,50.0
17417,0.8013,0.2451,8f,0.9,4,6.406376e-11,2.424105e-11,5.056662e-11,2.904905e-11,50.0
17418,-1.3209,0.8362,8f,0.9,4,4.709902e-11,2.320461e-11,4.221243e-11,2.826861e-11,50.0
17419,-2.4502,-1.2897,8f,0.9,4,3.962422e-11,2.769646e-11,3.452371e-11,3.289486e-11,50.0
17420,0.4527,0.724,8f,0.9,4,6.145459e-11,2.332591e-11,4.769867e-11,2.849348e-11,50.0
17421,-0.7223,-0.2172,8f,0.9,4,5.155164e-11,2.524723e-11,4.443024e-11,3.034527e-11,50.0
17422,-0.5204,-1.5757,8f,0.9,4,5.295845e-11,2.856097e-11,4.523975e-11,3.369745e-11,50.0
17423,1.4914,1.8448,8f,0.9,4,7.441106e-11,2.130321e-11,6.032678e-11,2.641295e-11,50.0
17424,-0.2509,1.7263,8f,0.9,4,5.81466e-11,2.212291e-11,4.804224e-11,2.815759e-11,50.0
17425,-0.6471,0.4233,8f,0.9,4,5.026642e-11,2.389898e-11,4.001737e-11,2.867379e-11,50.0
17426,-1.3806,-0.6952,8f,0.9,4,4.627272e-11,2.628496e-11,4.227486e-11,3.141253e-11,50.0
17427,-0.9646,0.383,8f,0.9,4,4.868322e-11,2.401822e-11,3.874972e-11,2.875636e-11,50.0
17428,0.667,1.6099,8f,0.9,4,6.312336e-11,2.173316e-11,5.138634e-11,2.67998e-11,50.0
17429,-0.4127,0.7432,8f,0.9,4,5.663326e-11,2.326033e-11,4.653741e-11,2.843653e-11,50.0
17430,1.0667,0.5062,8f,0.9,4,6.679892e-11,2.422149e-11,5.201353e-11,2.934839e-11,50.0
17431,-0.6887,0.1982,8f,0.9,4,5.173928e-11,2.437281e-11,4.454779e-11,2.959419e-11,50.0
17432,-0.9693,-1.3396,8f,0.9,4,4.931493e-11,2.793958e-11,4.397725e-11,3.327937e-11,50.0
17433,-0.4554,-0.8909,8f,0.9,4,5.35316e-11,2.678399e-11,4.529119e-11,3.183273e-11,50.0
17434,-1.3938,-0.6278,8f,0.9,4,4.617665e-11,2.612898e-11,4.221134e-11,3.126908e-11,50.0
17435,-0.4497,1.4317,8f,0.9,4,5.24074e-11,2.20746e-11,4.184928e-11,2.71119e-11,50.0
17436,-0.258,1.7744,8f,0.9,4,5.791906e-11,2.190913e-11,4.73896e-11,2.727388e-11,50.0
17437,-0.05788,-0.6133,8f,0.9,4,5.866907e-11,2.603062e-11,4.733304e-11,3.131706e-11,50.0
17438,0.9223,-1.435,8f,0.9,4,6.515478e-11,2.814311e-11,5.067006e-11,3.324293e-11,50.0
17439,-0.5781,-0.05277,8f,0.9,4,5.263554e-11,2.48887e-11,4.482658e-11,3.004932e-11,50.0
17440,0.9878,0.4383,8f,0.9,4,6.590381e-11,2.388965e-11,5.134664e-11,2.896703e-11,50.0
17441,0.7875,0.518,8f,0.9,4,6.397736e-11,2.370712e-11,4.971041e-11,2.893774e-11,50.0
17442,-0.6764,0.3506,8f,0.9,4,5.03837e-11,2.406669e-11,4.068224e-11,2.883345e-11,50.0
17443,-0.2638,0.3708,8f,0.9,4,5.341749e-11,2.395777e-11,4.469264e-11,2.878246e-11,50.0
17444,0.1919,0.6274,8f,0.9,4,5.77679e-11,2.360017e-11,4.745898e-11,2.856357e-11,50.0
17445,-0.5351,1.532,8f,0.9,4,5.165311e-11,2.190764e-11,4.206963e-11,2.693536e-11,50.0
17446,-0.6454,1.4374,8f,0.9,4,5.11049e-11,2.207821e-11,4.063812e-11,2.710136e-11,50.0
17447,0.196,-0.4051,8f,0.9,4,5.991506e-11,2.567995e-11,4.775757e-11,3.060961e-11,50.0
17448,0.9222,-0.2628,8f,0.9,4,6.518563e-11,2.529924e-11,5.070114e-11,3.048858e-11,50.0
17449,1.0165,-0.6328,8f,0.9,4,6.613128e-11,2.611786e-11,5.149707e-11,3.126488e-11,50.0
17450,0.0,0.0,8f,0.9,4,6.174665e-11,2.577877e-11,4.837695e-11,3.103335e-11,100.0
17451,-0.8014,-0.8294,8f,0.9,4,5.759419e-11,2.766368e-11,4.80347e-11,3.311616e-11,100.0
17452,-0.2677,0.215,8f,0.9,4,5.921525e-11,2.625592e-11,4.631926e-11,3.451027e-11,100.0
17453,1.6757,0.8946,8f,0.9,4,8.295578e-11,2.393027e-11,7.088044e-11,2.924208e-11,100.0
17454,0.2014,1.0447,8f,0.9,4,6.317301e-11,2.358639e-11,4.94759e-11,2.900166e-11,100.0
17455,-1.7987,2.7742,8f,0.9,4,4.755539e-11,2.063156e-11,4.171394e-11,2.595798e-11,100.0
17456,0.656,-1.2719,8f,0.9,4,6.687936e-11,2.888214e-11,5.256456e-11,3.433019e-11,100.0
17457,-0.4937,0.4482,8f,0.9,4,5.915294e-11,2.478948e-11,4.773777e-11,3.03046e-11,100.0
17458,0.3209,1.4379,8f,0.9,4,6.39637e-11,2.291624e-11,5.060324e-11,2.819573e-11,100.0
17459,-0.5189,-0.378,8f,0.9,4,5.896788e-11,2.655015e-11,4.77605e-11,3.204402e-11,100.0
17460,0.5518,0.3415,8f,0.9,4,6.60064e-11,2.499185e-11,5.18453e-11,3.049777e-11,100.0
17461,0.29,-0.1841,8f,0.9,4,6.370352e-11,2.618223e-11,4.983077e-11,3.144476e-11,100.0
17462,0.8485,-0.7446,8f,0.9,4,6.904052e-11,2.744057e-11,5.433937e-11,3.286993e-11,100.0
17463,-1.2438,0.6697,8f,0.9,4,5.13701e-11,2.437593e-11,4.402396e-11,2.98311e-11,100.0
17464,0.6131,-1.1911,8f,0.9,4,6.651005e-11,2.867762e-11,5.220698e-11,3.444005e-11,100.0
17465,0.3824,0.9694,8f,0.9,4,6.457646e-11,2.372071e-11,5.070223e-11,2.916234e-11,100.0
17466,-1.8849,0.6073,8f,0.9,4,4.678959e-11,2.464641e-11,4.183947e-11,3.004766e-11,100.0
17467,0.8013,0.2451,8f,0.9,4,6.861615e-11,2.517428e-11,5.402701e-11,3.07291e-11,100.0
17468,-1.3209,0.8362,8f,0.9,4,5.086273e-11,2.404556e-11,4.368512e-11,2.946294e-11,100.0
17469,-2.4502,-1.2897,8f,0.9,4,4.220137e-11,2.902677e-11,3.858165e-11,3.440162e-11,100.0
17470,0.4527,0.724,8f,0.9,4,6.514322e-11,2.420476e-11,5.115182e-11,2.971074e-11,100.0
17471,-0.7223,-0.2172,8f,0.9,4,5.793649e-11,2.618717e-11,4.776377e-11,3.169799e-11,100.0
17472,-0.5204,-1.5757,8f,0.9,4,5.911957e-11,2.96604e-11,4.832617e-11,3.528308e-11,100.0
17473,1.4914,1.8448,8f,0.9,4,7.940801e-11,2.267268e-11,6.513991e-11,3.030436e-11,100.0
17474,-0.2509,1.7263,8f,0.9,4,5.826767e-11,2.231067e-11,4.736819e-11,2.766518e-11,100.0
17475,-0.6471,0.4233,8f,0.9,4,5.837612e-11,2.4843e-11,4.777628e-11,3.03545e-11,100.0
17476,-1.3806,-0.6952,8f,0.9,4,5.018312e-11,2.745023e-11,4.402006e-11,3.288693e-11,100.0
17477,-0.9646,0.383,8f,0.9,4,5.339244e-11,2.495813e-11,4.491204e-11,3.035434e-11,100.0
17478,0.667,1.6099,8f,0.9,4,6.816953e-11,2.249019e-11,5.404114e-11,2.787581e-11,100.0
17479,-0.4127,0.7432,8f,0.9,4,5.924267e-11,2.430645e-11,4.769402e-11,2.967871e-11,100.0
17480,1.0667,0.5062,8f,0.9,4,7.21144e-11,2.500261e-11,5.886012e-11,2.995629e-11,100.0
17481,-0.6887,0.1982,8f,0.9,4,5.823302e-11,2.527708e-11,4.805441e-11,3.087229e-11,100.0
17482,-0.9693,-1.3396,8f,0.9,4,5.318921e-11,2.913987e-11,4.53799e-11,3.455062e-11,100.0
17483,-0.4554,-0.8909,8f,0.9,4,5.937739e-11,2.780134e-11,4.804343e-11,3.328865e-11,100.0
17484,-1.3938,-0.6278,8f,0.9,4,5.010481e-11,2.728195e-11,4.39553e-11,3.268258e-11,100.0
17485,-0.4497,1.4317,8f,0.9,4,5.659371e-11,2.285685e-11,4.506891e-11,2.821467e-11,100.0
17486,-0.258,1.7744,8f,0.9,4,5.820721e-11,2.221678e-11,4.67226e-11,2.758063e-11,100.0
17487,-0.05788,-0.6133,8f,0.9,4,6.14885e-11,2.723178e-11,4.845495e-11,3.266318e-11,100.0
17488,0.9223,-1.435,8f,0.9,4,6.988452e-11,3.041108e-11,5.514957e-11,3.689739e-11,100.0
17489,-0.5781,-0.05277,8f,0.9,4,5.871013e-11,2.5807e-11,4.784138e-11,3.137781e-11,100.0
17490,0.9878,0.4383,8f,0.9,4,7.102042e-11,2.483919e-11,5.700534e-11,3.03454e-11,100.0
17491,0.7875,0.518,8f,0.9,4,6.93093e-11,2.459381e-11,5.741197e-11,2.969276e-11,100.0
17492,-0.6764,0.3506,8f,0.9,4,5.822267e-11,2.499921e-11,4.778803e-11,3.048058e-11,100.0
17493,-0.2638,0.3708,8f,0.9,4,6.001486e-11,2.508968e-11,4.828253e-11,3.242097e-11,100.0
17494,0.1919,0.6274,8f,0.9,4,6.312622e-11,2.442217e-11,4.940435e-11,2.991231e-11,100.0
17495,-0.5351,1.532,8f,0.9,4,5.579694e-11,2.26746e-11,4.539876e-11,2.802319e-11,100.0
17496,-0.6454,1.4374,8f,0.9,4,5.512728e-11,2.286078e-11,4.383627e-11,2.820361e-11,100.0
17497,0.196,-0.4051,8f,0.9,4,6.30474e-11,2.671011e-11,4.930682e-11,3.203516e-11,100.0
17498,0.9222,-0.2628,8f,0.9,4,7.002912e-11,2.635494e-11,5.561628e-11,3.164071e-11,100.0
17499,1.0165,-0.6328,8f,0.9,4,7.199703e-11,2.798079e-11,5.88684e-11,3.368386e-11,100.0
17500,0.0,0.0,8f,0.9,4,6.017202e-11,2.541938e-11,4.818652e-11,3.083238e-11,75.0
17501,-0.8014,-0.8294,8f,0.9,4,5.26692e-11,2.719198e-11,4.500544e-11,3.245229e-11,75.0
17502,-0.2677,0.215,8f,0.9,4,5.588382e-11,2.476262e-11,4.411335e-11,2.972257e-11,75.0
17503,1.6757,0.8946,8f,0.9,4,7.837028e-11,2.336226e-11,6.473811e-11,2.870699e-11,75.0
17504,0.2014,1.0447,8f,0.9,4,6.1411e-11,2.315484e-11,4.79023e-11,2.840587e-11,75.0
17505,-1.7987,2.7742,8f,0.9,4,4.526019e-11,2.014615e-11,4.052134e-11,2.547389e-11,75.0
17506,0.656,-1.2719,8f,0.9,4,6.4849e-11,2.830629e-11,5.05639e-11,3.387716e-11,75.0
17507,-0.4937,0.4482,8f,0.9,4,5.332051e-11,2.426372e-11,4.282858e-11,2.921865e-11,75.0
17508,0.3209,1.4379,8f,0.9,4,6.145405e-11,2.242414e-11,4.963106e-11,2.763875e-11,75.0
17509,-0.5189,-0.378,8f,0.9,4,5.759706e-11,2.602176e-11,4.755823e-11,3.141458e-11,75.0
17510,0.5518,0.3415,8f,0.9,4,6.39725e-11,2.452627e-11,4.986982e-11,2.988548e-11,75.0
17511,0.29,-0.1841,8f,0.9,4,6.197385e-11,2.566372e-11,4.829482e-11,3.081267e-11,75.0
17512,0.8485,-0.7446,8f,0.9,4,6.657433e-11,2.691764e-11,5.20962e-11,3.212552e-11,75.0
17513,-1.2438,0.6697,8f,0.9,4,4.950018e-11,2.391221e-11,4.330028e-11,2.921293e-11,75.0
17514,0.6131,-1.1911,8f,0.9,4,6.448074e-11,2.809543e-11,5.025453e-11,3.360828e-11,75.0
17515,0.3824,0.9694,8f,0.9,4,6.26296e-11,2.328803e-11,4.881336e-11,2.856048e-11,75.0
17516,-1.8849,0.6073,8f,0.9,4,4.453715e-11,2.402398e-11,4.076782e-11,2.934774e-11,75.0
17517,0.8013,0.2451,8f,0.9,4,6.617729e-11,2.469005e-11,5.177344e-11,3.012687e-11,75.0
17518,-1.3209,0.8362,8f,0.9,4,4.89827e-11,2.359331e-11,4.295906e-11,2.884673e-11,75.0
17519,-2.4502,-1.2897,8f,0.9,4,4.077359e-11,2.837097e-11,3.413322e-11,3.389173e-11,75.0
17520,0.4527,0.724,8f,0.9,4,6.314853e-11,2.375654e-11,4.921714e-11,2.908723e-11,75.0
17521,-0.7223,-0.2172,8f,0.9,4,5.335021e-11,2.5745e-11,4.502806e-11,3.092152e-11,75.0
17522,-0.5204,-1.5757,8f,0.9,4,5.763669e-11,2.904047e-11,4.779607e-11,3.443876e-11,75.0
17523,1.4914,1.8448,8f,0.9,4,7.703975e-11,2.168442e-11,6.471912e-11,2.689827e-11,75.0
17524,-0.2509,1.7263,8f,0.9,4,5.598938e-11,2.194443e-11,4.561564e-11,2.711607e-11,75.0
17525,-0.6471,0.4233,8f,0.9,4,5.694961e-11,2.438502e-11,4.743197e-11,2.973539e-11,75.0
17526,-1.3806,-0.6952,8f,0.9,4,4.824552e-11,2.688011e-11,4.318409e-11,3.207377e-11,75.0
17527,-0.9646,0.383,8f,0.9,4,5.147722e-11,2.448967e-11,4.432738e-11,2.97936e-11,75.0
17528,0.667,1.6099,8f,0.9,4,6.543054e-11,2.269048e-11,5.123102e-11,2.853693e-11,75.0
17529,-0.4127,0.7432,8f,0.9,4,5.798765e-11,2.368331e-11,4.687355e-11,2.903037e-11,75.0
17530,1.0667,0.5062,8f,0.9,4,7.00405e-11,2.500651e-11,5.701667e-11,3.298463e-11,75.0
17531,-0.6887,0.1982,8f,0.9,4,5.218073e-11,2.475174e-11,4.183711e-11,2.978124e-11,75.0
17532,-0.9693,-1.3396,8f,0.9,4,5.13646e-11,2.85232e-11,4.458211e-11,3.375218e-11,75.0
17533,-0.4554,-0.8909,8f,0.9,4,5.795834e-11,2.723578e-11,4.771115e-11,3.253429e-11,75.0
17534,-1.3938,-0.6278,8f,0.9,4,4.816574e-11,2.671782e-11,4.312112e-11,3.188097e-11,75.0
17535,-0.4497,1.4317,8f,0.9,4,5.43637e-11,2.245504e-11,4.376143e-11,2.765153e-11,75.0
17536,-0.258,1.7744,8f,0.9,4,5.565236e-11,2.181834e-11,4.954726e-11,2.707898e-11,75.0
17537,-0.05788,-0.6133,8f,0.9,4,5.99586e-11,2.670728e-11,4.801239e-11,3.196632e-11,75.0
17538,0.9223,-1.435,8f,0.9,4,6.734743e-11,2.867988e-11,5.274275e-11,3.400331e-11,75.0
17539,-0.5781,-0.05277,8f,0.9,4,5.741721e-11,2.52902e-11,4.791608e-11,3.079642e-11,75.0
